seg_id,river_name,tier,n_upstream_dams,total_upstream_capacity_mcm,nearest_upstream_dam,nearest_dam_dist_km,nearest_dam_year,dams_before_1991,dams_after_1991,category,severity,pct_change,early_mean,late_mean,tau,p_value,sens_slope_m3s_yr,norm_slope_pct_yr,min_year,min_flow_m3s
4056,Gopat,99,24,202.4,Bharra Dam,10.47,1984.0,14,5,Stable,Stable,21.06836476592245,90.487944703125,109.5522749623656,0.1314553990610328,0.1033471964027485,0.3397737387408086,0.3395493639571551,2015,27.5740275
4057,Son,99,78,6875.14,Bishanda Dam,21.51,1992.0,63,8,Stable,Stable,0.2204012465054006,424.6420531753788,425.57796955376347,0.0312989045383411,0.7009498978605979,0.2591259803921596,0.0607578726524388,2015,162.40138075000002
4058,Son,99,104,7080.48,Kargara Dam,29.04,1978.0,79,13,Stable,Stable,4.327866717848646,526.2848910448863,549.061799685484,0.056338028169014,0.4869560812360789,0.5998622408730158,0.1112589354820934,2015,192.9135575
4059,Gorma,99,0,0.0,,,,0,0,Wetting,Significant Wetting,27.3618570096861,4.987570591117424,6.35226252451613,0.2034428794992175,0.0116198269387239,0.0380055540624999,0.6734034063060285,2015,1.2474348716666668
4060,Belan,99,0,0.0,,,,0,0,Stable,Stable,15.66950274573384,3.827247416729166,4.42695805577957,0.1455399061032863,0.0712504434466685,0.0191265571843434,0.4651240460039188,2015,0.9007748108333334
4061,Belan,99,21,726.35,Gularia Dam,26.14,1966.0,17,2,Stable,Stable,19.188908407173894,47.76925893585228,56.935658279838705,0.1392801251956181,0.0843325414548861,0.2988369887547735,0.568917835238755,2015,13.617430616666669
4062,Naina,99,3,7.37,Mauganj Dam,19.13,1972.0,3,0,Wetting,Significant Wetting,38.07351271203275,12.242905108371213,16.904209141129034,0.2081377151799687,0.0098277784598495,0.1042110766882183,0.7161565135178133,2015,3.0948380416666663
4063,Naina,99,3,7.37,Mauganj Dam,30.61,1972.0,3,0,Wetting,Significant Wetting,35.047031910196274,17.253076035132576,23.299767098655916,0.2230046948356807,0.0056645169450753,0.1441500140851012,0.7126191363277533,2015,4.359456183333333
4064,Lapri,99,0,0.0,,,,0,0,Stable,Stable,38.1004072325819,5.024819979179925,6.939296853951613,0.1165884194053208,0.148717937044555,0.0290839419927537,0.4832062974380203,2015,1.3480308916666666
4065,Belan,99,24,733.72,Mauganj Dam,37.67,1972.0,20,2,Wetting,Significant Wetting,24.321244662272974,66.88257262320076,83.14924674731182,0.1619718309859155,0.0446336712918145,0.4674334611378206,0.6221273427962806,2015,18.484291833333337
4066,Tons,2,24,146.19,Kuari Dam,1.62,1982.0,21,2,Stable,Stable,12.54560016522138,147.04200637992423,165.48930857526884,0.0915492957746478,0.2572588981516399,0.5684969177419343,0.3612981871354442,2007,38.553648583333334
4067,Tons,2,48,879.9,Kuari Dam,6.36,1982.0,41,4,Stable,Stable,16.277706587935484,214.39841136041667,249.29755569086024,0.1118935837245696,0.1658298713607893,0.9240724314779668,0.3965043507018377,2015,57.63809575
4068,Tons,2,49,887.29,Bachara Dam,11.26,1980.0,42,4,Stable,Stable,17.283610976721224,225.5403399253788,264.5218548736559,0.1017214397496087,0.2080075791290077,0.8892911418650817,0.3609966321853965,2015,60.671474916666675
4069,Asrawal,99,1,35.43,Tons Barrage(Mpseb) Dam,2.38,,0,0,Stable,Stable,27.741832298104583,3.611981773617424,4.614011699892473,0.1236306729264475,0.1256225355142,0.0216647710565476,0.5243051058635645,2015,0.7576934166666667
4070,Satna,99,2,13.01,Virhana Dam,14.98,1972.0,2,0,Stable,Stable,29.224826712070858,11.108785463939396,14.3553087655914,0.1298904538341158,0.107531143998677,0.0650602781719925,0.5090711416024372,2015,2.4725216583333336
4071,Tons,99,3,48.44,Tons Barrage(Mpseb) Dam,1.88,,2,0,Stable,Stable,28.69758164743969,14.830396987405305,19.086362271505376,0.1322378716744914,0.1013043068288241,0.0857055685937497,0.5033515110693598,2015,3.25795725
4072,Tons,99,6,18.62,Govindgarh Dam,31.76,1917.0,5,1,Stable,Stable,2.0317714305890258,25.816142653863636,26.340667664784945,0.0399061032863849,0.6233679748593701,0.0362931896529813,0.1382207589602055,2007,5.5147528249999995
4073,Satna,99,10,51.79,Bankuiya Dam,17.22,1971.0,10,0,Stable,Stable,5.515441241694276,57.772270811496206,60.95866646209677,0.0719874804381846,0.3735821695493442,0.1323533329725827,0.2215353772237929,2007,11.336012291666668
4074,Tons,99,15,119.76,Purwa Dam,4.04,1991.0,13,1,Stable,Stable,10.82442997508345,78.13796153428031,86.59595046451612,0.0915492957746478,0.2572588981516399,0.323592975154084,0.3905254069219284,2007,17.330649
4075,Tons,99,21,138.39,Purwa Dam,9.68,1991.0,18,2,Stable,Stable,8.6494223765122,105.10416904573864,114.19507256182796,0.0899843505477308,0.2655174106364968,0.3586212507716039,0.3250219401733449,2007,23.247807750000003
4077,Tons,99,6,18.62,Govindgarh Dam,7.1,1917.0,5,1,Stable,Stable,-7.71197665931093,10.256656842935609,9.465665861182796,-0.0492957746478873,0.5433363227635004,-0.0138076438148148,-0.1390279601023032,2007,1.87288325
4078,Son,99,72,6856.83,Amjhari Dam,14.44,1975.0,58,7,Stable,Stable,-0.137547882512108,404.27901041988633,403.7229332016129,0.0179968701095461,0.826840031012408,0.1740389766260169,0.0429352827363508,2015,157.2210855
4079,Tons,99,1,1.85,Rampur Kalyangarh Dam,20.72,1958.0,1,0,Stable,Stable,24.3541626739651,8.819900536666667,10.967913461048388,0.0876369327073552,0.2782443723190171,0.0303350730113636,0.3041782458658498,2015,1.7767118666666668
4080,Tons,99,22,140.24,Purwa Dam,24.91,1991.0,19,2,Stable,Stable,9.85369891419128,115.59828334251895,126.9889901330645,0.0907668231611893,0.2613656046014818,0.458677933984375,0.3757073437085382,2007,26.912467833333334
4081,Mahana,99,0,0.0,,,,0,0,Stable,Stable,21.46363050239863,16.923991297992423,20.556494256451614,0.1134585289514867,0.159968604734898,0.0816230922619047,0.4330506009606871,2015,3.6945843
4082,Mahana,99,0,0.0,,,,0,0,Stable,Stable,25.397015474772523,3.6537746357916663,4.58172434545699,0.136150234741784,0.0915677789052753,0.0222676544945355,0.5391811527470247,2015,0.8432168233333334
4083,Mahana,99,0,0.0,,,,0,0,Stable,Stable,19.23673825648385,6.539814186647727,7.797861124193549,0.1087636932707355,0.1780757904473242,0.0284353961309524,0.3944753412863755,2015,1.5005048250000002
4084,Tons,99,22,140.24,Purwa Dam,42.32,1991.0,19,2,Stable,Stable,11.615170005488592,134.35946688219695,149.96554737903227,0.0978090766823161,0.2260146313068201,0.5646813412037038,0.3946836361030307,2007,33.14270741666667
4085,Sokar,99,1,4.75,Loni Dam,13.08,1965.0,1,0,Stable,Stable,18.9684423277696,9.015413621761365,10.725497155215054,0.0508607198748043,0.5305510165372758,0.0190320243410852,0.1903288167506948,2015,1.9162451416666668
4086,Tons,99,23,144.99,Loni Dam,13.79,1965.0,20,2,Stable,Stable,12.080852593434702,143.4211606284091,160.7476596317204,0.0923317683881064,0.2531971854937866,0.585667919328704,0.3824802774476645,2007,36.65727425
4087,Tons,2,0,0.0,,,,0,0,Stable,Stable,30.866497774097635,2.506328828318182,3.279944760322581,0.0610328638497652,0.4510643807588315,0.0070207047886473,0.2398819513827746,1966,0.5425500083333333
4089,Yamuna,99,0,0.0,,,,0,0,Stable,Stable,33.55183788945274,3.91984140305303,5.235020236129032,0.0039123630672926,0.9650958376124996,0.0001198275362318,0.0025751201231106,2015,0.7307346008333333
4090,Sasur Khaderi,99,0,0.0,,,,0,0,Stable,Stable,0.6166591226909599,8.081983015435606,8.131821300994623,-0.1197183098591549,0.1381593548578981,-0.0433709504247311,-0.5177092545329356,2007,0.8265566941666668
4091,Yamuna,99,0,0.0,,,,0,0,Stable,Stable,-6.012812186833963,11.344018400227274,10.66192387938172,-0.1408450704225352,0.0808923965089627,-0.0720994983217593,-0.630167573938798,2007,0.9880289208333334
4092,Sasur Khaderi,99,0,0.0,,,,0,0,Stable,Stable,11.572947852832003,15.24948876691288,17.01430414973118,-0.0727699530516431,0.3684765339307223,-0.0493565319327731,-0.2983978110496787,2007,2.924503741666667
4093,Baghain,99,3,17.72,Rasin Dam,21.56,,2,0,Stable,Stable,42.12272590749702,31.34446091820076,44.54760227795699,0.0985915492957746,0.2223992928970508,0.1682798093412163,0.4429139854290911,2007,7.0569496
4094,Yamuna,99,458,20543.74,Kabrai Dam,94.2,1955.0,342,81,Drying,Moderate Drying,-11.078935056534185,3182.1088315776515,2829.5650606989248,-0.1987480438184663,0.0137146275540558,-15.09501269230767,-0.501957048043614,2007,1110.713145833333
4095,Yamuna,99,458,20543.74,Kabrai Dam,105.78,1955.0,342,81,Drying,Moderate Drying,-11.006731805662206,3187.8890191723485,2837.0066245698927,-0.1995305164319248,0.0133469605370395,-14.90838866783218,-0.4946411865080294,2007,1111.785285833333
4096,Yamuna,99,461,20561.46,Rasin Dam,56.53,,344,81,Drying,Moderate Drying,-10.483685068722014,3220.048176287879,2882.468466424731,-0.1971830985915492,0.0144768911150616,-14.86829496969697,-0.4870273486511982,2007,1118.9664441666666
4097,Satna,99,0,0.0,,,,0,0,Stable,Stable,6.810344278541234,5.608283955732954,5.9902274012365595,0.0704225352112676,0.3841175532174614,0.0142729134698276,0.2448182100900199,2007,1.0737530716666666
4098,Satna,99,4,17.55,Gonda Dam,12.9,1979.0,4,0,Stable,Stable,16.86840749178322,7.887044234909091,9.217462995510752,0.0727699530516431,0.3683822061570945,0.0301227353535353,0.3495315212441102,2007,1.4319533
4099,Gudne,99,2,7.41,Amua Dam,6.18,1975.0,2,0,Stable,Stable,-6.071325731040373,11.749742364547348,11.036377233037634,-0.0641627543035993,0.4280462475857827,-0.0189949532360999,-0.165658721234308,2007,2.0131303583333335
4100,Satna,99,6,29.65,Patharhatta Dam,5.97,1918.0,6,0,Stable,Stable,15.90575572232405,21.97584774164773,25.471272401344084,0.0884194053208137,0.2739567074548827,0.0966165910401002,0.4048097131197569,2007,4.3288084499999995
4101,Satna,99,3,20.85,Naktora Dam,11.81,1980.0,3,0,Stable,Stable,-5.247517037515777,23.22697592770833,22.008136408602148,-0.0461658841940532,0.5694389703953568,-0.0265535180654761,-0.1167738689556592,2007,4.274404458333334
4102,Bhandar,99,2,8.04,Mehroi Dam,7.19,1990.0,2,0,Stable,Stable,-8.982575890180078,7.640452771511365,6.9541433029569895,-0.1040688575899843,0.1975774496515974,-0.018173293429418,-0.2472138822611341,1979,2.2290856416666665
4103,Katni,99,14,67.32,Dhangaon Dam,24.89,,12,0,Stable,Stable,-9.260667430850951,94.99701707897728,86.19965925806451,-0.1384976525821596,0.086158341462019,-0.390986764230769,-0.4290975775046082,2007,25.062191125
4104,Son,99,16,75.35,Mehroi Dam,17.14,1990.0,14,0,Stable,Stable,-9.115710952218128,106.71001407007574,96.98263763037636,-0.1424100156494522,0.0776255173837277,-0.4054835467803028,-0.3958164770184965,2007,28.57516075
4105,Son,99,34,224.81,Mungatola Dam,4.37,1994.0,28,3,Stable,Stable,4.6235895133225515,208.89434435530305,218.5527613548387,0.0665101721439749,0.411332624869805,0.3715716396963822,0.1733380834977006,2015,87.34908308333333
4108,Betwa,99,2,94.67,Arjun Dam,14.46,1957.0,2,0,Drying,Mild Drying,-7.184650729300294,11.688630864941288,10.848843562258065,-0.1791862284820031,0.0263110318424979,-0.0696239732905983,-0.6208461812419683,2015,1.8519594166666664
4109,Betwa,99,3,294.67,Maudaha Dam,5.84,2003.0,2,1,Drying,Mild Drying,-6.129937073773559,18.81442981632576,17.6611171077957,-0.1791862284820031,0.0263110318424979,-0.1080904547151771,-0.5961332325271479,2015,2.9743586499999997
4110,Betwa,99,3,294.67,Maudaha Dam,27.76,2003.0,2,1,Drying,Mild Drying,-9.217064561596198,23.672916633958337,21.49096862419355,-0.1964006259780907,0.014871849830208,-0.1465419740132593,-0.6509476962011782,2015,3.72910785
4111,Parwar,99,0,0.0,,,,0,0,Drying,Moderate Drying,-22.706588647996732,3.585593711969697,2.771427697204301,-0.272300469483568,0.0007286474767398,-0.031571344740861,-0.9868468206358924,2012,0.5823559225
4112,Betwa,99,99,4814.88,Keolari Dam,78.7,1966.0,79,12,Drying,Moderate Drying,-10.804665330558056,588.0541999195076,524.516911655914,-0.2018779342723004,0.0122956999231143,-3.1571884603758154,-0.5688901578955903,2007,154.6696775
4113,Betwa,99,102,5109.55,Maudaha Dam,50.25,2003.0,81,13,Drying,Moderate Drying,-10.986589828403504,616.7093730123106,548.9540437661291,-0.2057902973395931,0.010705896503248,-3.2540112066666707,-0.5595107776753102,2007,161.05097958333332
4114,Shyam,99,0,0.0,,,,0,0,Drying,Moderate Drying,-28.83758066669656,2.7706438055227274,1.9716571631182795,-0.2065727699530516,0.0104108117543546,-0.0193648044818376,-0.7996708951059827,1973,0.377228895
4115,Yamuna,99,387,19867.99,Maudaha Dam,69.47,2003.0,279,74,Drying,Moderate Drying,-11.014870359944368,2676.6455289318183,2381.8164939247313,-0.1979655712050078,0.0140912111519222,-12.65723560185185,-0.5004030392053755,2007,1013.8551508333334
4116,Yamuna,99,387,19867.99,Maudaha Dam,83.35,2003.0,279,74,Drying,Moderate Drying,-11.203140078740969,2688.282986151515,2387.1108775,-0.2018779342723004,0.0122956999231143,-12.85380440359478,-0.5063995378083526,2007,1015.4078391666668
4117,Yamuna,99,387,19867.99,Maudaha Dam,84.36,2003.0,279,74,Drying,Moderate Drying,-11.71361051823188,2730.314869248106,2410.4964195430107,-0.1987480438184663,0.0137146275540558,-13.112936576797372,-0.5098097666063357,2007,1023.2714866666666
4118,Sengur,99,0,0.0,,,,0,0,Drying,Severe Drying,-33.21893879513122,1.359151460670455,0.9076557688172044,-0.2754303599374021,0.0006320914766573,-0.0112173458986742,-0.9710763469988128,2007,0.1968058525
4119,Orai,99,0,0.0,,,,0,0,Drying,Severe Drying,-40.883759173667165,2.779886566433712,1.643364437311828,-0.4021909233176838,5.960248015135505e-07,-0.0309955476746031,-1.369758999130946,2012,0.2674263475
4120,Manmaheshwari,99,0,0.0,,,,0,0,Drying,Severe Drying,-51.628798163451904,4.415777493274621,2.1359646439247313,-0.4420970266040688,4.057102631627174e-08,-0.0559271213457792,-1.6498327147452658,2012,0.3537010224999999
4121,Betwa,99,99,4814.88,Barwar Dam,57.27,1923.0,79,12,Drying,Moderate Drying,-10.646001287281608,582.9462278242424,520.885764905914,-0.2010954616588419,0.0126376700520016,-3.172498854950476,-0.5762512389004135,2007,153.64660766666665
4122,Ken,99,71,675.75,Kabrai Dam,63.15,1955.0,63,7,Stable,Stable,-8.967859668994464,433.62006579848486,394.7336268010753,-0.149452269170579,0.0640064196823606,-2.1146762403846155,-0.5114345479283587,2007,82.89429291666667
4123,Yamuna,99,458,20543.74,Kabrai Dam,73.7,1955.0,342,81,Drying,Moderate Drying,-11.31750557921483,3166.532315901515,2808.1598443817206,-0.2034428794992175,0.0116362624122536,-15.373668019841269,-0.5144342665326088,2007,1106.7437791666666
4124,Dehar,99,3,7.26,Nagda Nalla Dam,10.56,1964.0,3,0,Drying,Mild Drying,-3.588269125002764,7.9394645063125,7.654575152741935,-0.1784037558685446,0.0269758267137076,-0.0429931493377976,-0.555534429490769,2007,1.9250255833333336
4125,Sonar,99,2,14.55,Chhewla Dam,11.99,1985.0,2,0,Drying,Mild Drying,-3.5314449835552777,9.122489337515152,8.800333645430108,-0.1862284820031298,0.0209384563185162,-0.0469718874210859,-0.5283891360332215,2022,2.3441012
4126,Sonar,99,5,21.81,Nagda Nalla Dam,25.47,1964.0,5,0,Drying,Mild Drying,-3.810182508549464,18.102348790700756,17.41261626344086,-0.1932707355242566,0.0165482115872315,-0.0992680891945775,-0.5632810383062103,2022,4.9846444
4128,Kurai,99,3,85.05,Saprar Dam,1.36,1952.0,3,0,Drying,Moderate Drying,-13.737536988553966,4.628481682153409,3.99264229905914,-0.2120500782472613,0.0085401277215746,-0.0303297775337382,-0.7032320173786303,2007,0.659602575
4130,Kurai,99,4,132.85,Pahari Dam,7.26,1912.0,4,0,Drying,Moderate Drying,-13.95721444038893,10.482211528617423,9.01918678747312,-0.2120500782472613,0.0085401277215746,-0.0697906960358796,-0.7152782528552234,2007,1.5225985333333334
4131,Dhasan,99,4,17.46,Dharam Sagar Dam,12.86,1972.0,4,0,Drying,Moderate Drying,-20.57688384526576,20.85648059412879,16.564866808064515,-0.2433489827856025,0.0025374915777234,-0.1509316082738095,-0.8032003261027485,2007,2.3918196833333334
4132,Dhasan,99,20,123.69,Dharam Sagar Dam,27.05,1972.0,17,1,Drying,Moderate Drying,-15.88973288778694,126.5363662910038,106.4300756814516,-0.2057902973395931,0.010705896503248,-0.8733094255514708,-0.7493505224757608,2007,17.29951125
4133,Dhasan,99,26,284.75,Keolari Dam,17.24,1966.0,23,1,Drying,Moderate Drying,-15.784068829177343,140.73758202821972,118.5234652123656,-0.2143974960876369,0.0078349202709093,-0.9731651699446392,-0.7502951126302668,2007,19.61650141666667
4134,Lakheri,99,3,163.7,Barwar Dam,16.18,1923.0,2,1,Drying,Moderate Drying,-24.5143140973056,12.10211535839015,9.135364787016128,-0.3270735524256651,4.925350085827063e-05,-0.1245992984006733,-1.1647212569142884,2007,1.5630916416666665
4135,Dhasan,99,29,448.45,Barwar Dam,30.29,1923.0,25,2,Drying,Moderate Drying,-16.52733595031022,153.95259155,128.5083295403226,-0.2363067292644757,0.0033751187308375,-1.146619458085317,-0.8109617750347875,2007,21.38168016666667
4136,Lakheri,99,0,0.0,,,,0,0,Drying,Moderate Drying,-21.382572233370535,4.749832737549243,3.734196321478495,-0.2887323943661972,0.000340010156226,-0.0453066069721177,-1.0625135243471986,2007,0.6036244808333333
4137,Lakheri,99,3,163.7,Barwar Dam,2.53,1923.0,2,1,Drying,Moderate Drying,-27.453009715520597,5.192517280145833,3.767015006747312,-0.3395931142410016,2.501090717843546e-05,-0.0579370779861111,-1.280789411480585,2007,0.5854125308333333
4138,Dhasan,99,0,0.0,,,,0,0,Drying,Severe Drying,-30.989498110134395,2.6274537701571967,1.8132190337096776,-0.3826291079812207,2.039823144395214e-06,-0.0288178848046135,-1.282764786682954,2007,0.3692094966666666
4139,Dhasan,99,29,448.45,Barwar Dam,37.88,1923.0,25,2,Drying,Moderate Drying,-16.797064928567327,156.75269415284092,130.42284233870967,-0.2355242566510172,0.0034822784468204,-1.177266891981792,-0.8188111504485505,2007,21.786958416666668
4140,Urmal,99,4,103.7,Salar Pur Dam,14.29,1960.0,3,1,Drying,Moderate Drying,-13.86439287559513,14.836078411344698,12.779146213064516,-0.1596244131455399,0.047869222228202,-0.0805656092487373,-0.5840167316068704,2015,1.7977289916666666
4141,Dhasan,99,16,106.23,Bhirata Dam,5.74,1986.0,13,1,Drying,Moderate Drying,-15.0133455911527,104.8599522964962,89.11696527150536,-0.1964006259780907,0.014871849830208,-0.696747860484545,-0.7185342048581443,2007,14.725607041666663
4142,Dhasan,99,0,0.0,,,,0,0,Drying,Moderate Drying,-10.961236059735446,5.347256451418561,4.76113104905914,-0.1877934272300469,0.0198835881588574,-0.0302532615246212,-0.5998861126101263,2007,0.9221594508333334
4143,Dhasan,99,3,0.62,Ratona Dam,11.43,1924.0,2,1,Drying,Mild Drying,-8.355055708154437,14.366415431666669,13.16609341908602,-0.1658841940532081,0.0397528841892749,-0.06765796598659,-0.4935954999069326,2007,3.0140148166666667
4144,Bina,99,4,10.52,Ghatera Dam,39.66,1956.0,2,2,Stable,Stable,-4.723386794869035,26.897824777575757,25.627336473924732,-0.0837245696400626,0.3004608457455244,-0.0733286899749373,-0.2811977276241807,2022,7.2030005
4145,Dhasan,99,3,0.62,Bandri Dam,16.42,1974.0,2,1,Drying,Moderate Drying,-11.125716034924888,27.902527177727272,24.79817123736559,-0.2003129890453834,0.0129880329076426,-0.1592304169557824,-0.6056508354585167,2007,4.941430941666667
4146,Dhasan,99,0,0.0,,,,0,0,Drying,Moderate Drying,-17.397953140800464,6.47958464719697,5.35226954655914,-0.2167449139280125,0.0071823373597477,-0.0487271364864554,-0.8219415789551963,2007,0.6327256933333333
4147,Bewas,99,4,101.1,Bhonhari Dam,13.92,1969.0,3,1,Drying,Moderate Drying,-11.654137066519825,24.265217319810606,21.43731563387097,-0.2065727699530516,0.0104108117543546,-0.159493987480346,-0.6995310011976192,2007,4.0004266416666665
4148,Dhasan,99,5,62.32,Bila Dam,11.33,1973.0,4,1,Drying,Moderate Drying,-13.44734646071657,40.5838578116856,35.126405844623655,-0.2003129890453834,0.0129880329076426,-0.2726675202950043,-0.7208664435815706,2007,6.182112658333334
4149,Dhasan,99,0,0.0,,,,0,0,Drying,Moderate Drying,-19.915565054822224,4.624912799589015,3.7038352822580647,-0.2206572769953051,0.0062024516095879,-0.0362809146199815,-0.868839608994791,2007,0.4753460333333333
4150,Kathan,99,3,4.59,Sadwa Dam,4.92,,2,0,Drying,Moderate Drying,-13.324567233257628,6.044827655339015,5.239380530268817,-0.1690140845070422,0.0361534399785727,-0.0381659361378205,-0.6781289592086432,2015,0.8711932058333334
4151,Kathan,99,1,2.6,Dudiyankhera Dam,12.74,1980.0,1,0,Drying,Moderate Drying,-15.34164125597767,9.727564867208333,8.23519676233871,-0.1917057902973395,0.0174469999202655,-0.0659129921047142,-0.7344611773015822,2007,1.0727417566666666
4152,Kathan,99,5,15.14,Sendpa Dam,8.77,1966.0,4,0,Drying,Moderate Drying,-14.712147628496568,21.76573844378788,18.563530871505375,-0.1768388106416275,0.0283490181052474,-0.1424902185047348,-0.7075269203795709,2007,2.8525209749999996
4153,Dhasan,99,8,76.59,Khurera Dam,9.26,1969.0,7,1,Drying,Moderate Drying,-14.976579677772223,59.35244035422348,50.46347483387097,-0.2018779342723004,0.0122956999231143,-0.4009232269084022,-0.7302724015729298,2007,8.051909575
4154,Dhasan,99,3,5.37,Madan Sagar Dam,14.18,1966.0,3,0,Drying,Moderate Drying,-21.40050357656303,3.901681016231061,3.0667016308064516,-0.2316118935837245,0.0040659794202742,-0.029342490982481,-0.838489528153952,2015,0.3933591958333333
4155,Shyamri,99,1,2.32,Bagha Nalla Dam,18.44,1975.0,1,0,Stable,Stable,-15.173194797887374,6.338454611477273,5.376708546102151,-0.1557120500782472,0.0536173590173576,-0.0325666213690476,-0.5561633700978466,2015,0.9507014658333331
4156,Urvashi,99,5,20.8,Harithone Dam,20.3,1981.0,4,0,Stable,Stable,-4.71069672514408,23.969210421666663,22.84009361129032,-0.1056338028169014,0.1909834082106098,-0.0868488694031472,-0.373201437083373,1979,5.113308483333333
4157,Betwa,99,40,2488.26,Rajghat Dam,8.05,2000.0,28,8,Stable,Stable,-2.6840720642114495,282.5149130160985,274.9320091586021,-0.0923317683881064,0.2532906725868418,-0.6869685119843916,-0.2484231849419814,1979,66.21354050000001
4158,Betwa,99,46,2512.93,Jhaloni Dam,13.95,1913.0,33,8,Stable,Stable,-3.317556974987182,316.85240088011363,306.3406419543011,-0.1165884194053208,0.1487979476229255,-0.9094235677380949,-0.2940309366674219,1979,73.52910208333334
4159,Betwa,99,52,3736.57,Dhekwan Dam,8.19,1909.0,38,9,Stable,Stable,-3.663440449124787,327.27324492291666,315.2837844892473,-0.1220657276995305,0.1305725749769009,-0.9551288203854266,-0.2994122142748561,1979,76.16687566666667
4160,Jamni,99,2,226.88,Shahjad Dam,13.37,1992.0,1,1,Drying,Moderate Drying,-20.779450024917143,14.827623043958337,11.746524523655914,-0.2261345852895148,0.0050326014329802,-0.1062770227067183,-0.7964175368178654,2007,2.7393826000000003
4161,Jamni,99,11,491.86,Veer Sagar Dam,10.92,1970.0,9,1,Drying,Moderate Drying,-21.33501388632483,61.27934360458333,48.20538713709677,-0.2433489827856025,0.0025374915777234,-0.4720030504629627,-0.8576303917030805,2007,9.109502966666666
4162,Jamni,99,1,18.46,Rajendra Sagar Dam,8.71,1973.0,1,0,Drying,Moderate Drying,-23.16100568319502,5.234912436602273,4.0224540696505375,-0.2402190923317683,0.0028830064731146,-0.0398782669805641,-0.8565257018923541,2007,0.5157034491666667
4163,Jamni,99,2,104.6,Jamni Dam,16.18,1973.0,2,0,Drying,Moderate Drying,-21.938333640743146,13.420747831041666,10.476459394784946,-0.2449139280125195,0.002379332161984,-0.107844638584117,-0.8973429947382696,2015,1.89286945
4164,Sajnam,99,1,83.5,Sajnam Dam,21.57,1990.0,1,0,Drying,Moderate Drying,-25.704026654690544,14.034017126420457,10.426709623521504,-0.2668231611893584,0.0009312636915865,-0.1163150222522147,-0.9427016927376268,2007,2.140616533333333
4165,Jamni,99,5,127.46,Ragura Dam,10.02,1976.0,4,0,Drying,Moderate Drying,-22.662589283308183,23.89902441566288,18.482886669623657,-0.2402190923317683,0.0028830064731146,-0.1906376015361953,-0.8940607367051,2007,3.0210485916666667
4166,Jamni,99,6,210.96,Deep Sagar Dam,21.2,,5,0,Drying,Moderate Drying,-23.667096522276825,39.79957185208333,30.38016876639785,-0.2480438184663536,0.0020897650030546,-0.3209217160440612,-0.9081104471466018,2007,5.454425875000001
4167,Narain,99,0,0.0,,,,0,0,Drying,Moderate Drying,-11.485345281334707,22.13283703189394,19.590804278225807,-0.1917057902973395,0.0174469999202655,-0.1360137533854166,-0.653174844457508,2007,4.646455691666667
4168,Jamni,99,8,437.84,Shahjad Dam,16.39,1992.0,6,1,Drying,Moderate Drying,-22.860986680136534,54.703814885946976,42.19798305134409,-0.2550860719874804,0.0015525794457502,-0.4341882499198718,-0.8904997262523902,2007,8.208718175
4169,Jamni,99,3,54.02,Nandanwara Dam,7.06,1964.0,3,0,Stable,Stable,-12.326338881419128,4.143980944049242,3.633179809704301,-0.1564945226917058,0.0524237495324275,-0.0232013880144988,-0.5966296704966485,2007,0.5166512733333334
4171,Bina,99,0,0.0,,,,0,0,Stable,Stable,-5.30464024504731,10.05378584821212,9.52046867795699,-0.1001564945226917,0.2151167171899746,-0.0287146976465475,-0.2953517860551856,2022,2.7125907
4172,Bina,99,4,10.52,Padaria Dam,16.27,2004.0,2,2,Stable,Stable,-2.3308920908474966,11.50935687568182,11.24108618655914,-0.0586854460093896,0.468865731616952,-0.0207489351119682,-0.1840145906683405,2022,3.002528
4173,Kevtan,99,2,9.33,Jajone Dam,12.18,1968.0,1,1,Stable,Stable,0.1512769655353484,15.524912404848484,15.54839802123656,-0.0586854460093896,0.468865731616952,-0.0265463544593253,-0.1725921769451895,1979,3.5414169833333333
4174,Bina,99,5,10.52,Bachhlon Dam,17.83,1989.0,3,2,Stable,Stable,-3.908269785355316,51.93619992212122,49.906393112903224,-0.0884194053208137,0.2740512171046538,-0.1295505128728413,-0.256320987652675,2022,14.499145
4175,Betwa,99,29,248.62,Jajone Dam,19.46,1968.0,20,5,Stable,Stable,-0.6782640160610847,156.12124671098485,155.0623324731183,-0.0852895148669796,0.2914753538276562,-0.3476623039021168,-0.225527388322093,1979,32.35313816666667
4176,Betwa,99,29,248.62,Jajone Dam,25.53,1968.0,20,5,Stable,Stable,-0.4556051820425139,165.5307151748106,164.77654865860214,-0.0790297339593114,0.3285143688068808,-0.3221144677953729,-0.1968745480211736,1979,34.560462916666665
4177,Betwa,99,34,259.15,Jajone Dam,38.87,1968.0,23,7,Stable,Stable,-1.2733303395078448,222.01016238617424,219.18323963172045,-0.0586854460093896,0.468865731616952,-0.3847662566666671,-0.1759820223677562,1979,51.46850358333333
4178,Kethan,99,5,57.11,Koncha Dam,11.27,1973.0,5,0,Stable,Stable,0.8704202594064512,17.549927636704545,17.702685762365594,-0.0735524256651017,0.3633220419285234,-0.0427084153850082,-0.2445268156242216,1979,3.960007025
