seg_id,mean_ssa_1991_2021,river_name,tier,updated_tier,long_term_mean
4286,-0.04061002762642222,Bearma,3,3,16.001703474647886
3348,-0.040312750100497466,Kuno,4,4,8.836064239753522
4409,-0.04024436167884842,Ganga,1,1,7.317647200234743
3760,-0.03995151268434122,Parbati,3,3,115.62843569366197
3730,-0.03916859791845155,Berach,4,4,9.117711590575118
5082,-0.038148681821613614,Punarbhaba,4,4,265.92811353051644
4144,-0.038114157575455485,Bina,4,4,26.330321835328636
4918,-0.037791592959395395,Bakalya,5,5,27.137877312676057
5138,-0.03727728474150509,Kiul,3,3,25.861138388497654
2913,-0.03711814881268519,Ichamati,4,4,20.5486154814554
3686,-0.03648581881676819,Padma,1,1,8.45149572382629
4224,-0.03646730778257325,Jadhang,5,5,1.4385270602147886
3578,-0.03624090155776793,Kali Sindh,3,3,44.31961001596244
3672,-0.03615399249034987,Padma,1,1,137.0897731983568
4299,-0.03607671090789872,Ken,2,2,18.860960563849765
4156,-0.03606074088382143,Urvashi,5,5,23.46898471866197
4544,-0.035552933593387466,Dharmauti,5,5,6.158141905046948
4357,-0.03545657628324451,Son,2,2,3.9198720270422536
1530,-0.035227844942890794,Padma,1,1,49.59162863356807
4303,-0.035177653423573686,Sonar,3,3,4.483229234800469
4360,-0.03503878041369689,Son,2,2,4.29963399649061
4588,-0.034692311350912504,Auranga,4,4,10.974887140375587
4090,-0.03454420687835258,Sasur Khaderi,5,5,8.128388620739438
4937,-0.03381144343994631,Kosi,2,2,5.244361334401408
4354,-0.03377420492642699,Banas,3,3,9.013912445504696
3594,-0.033119039111746275,Lakundar,4,4,13.040260820070424
3781,-0.03311105140436723,Ghora Pachhar,4,4,1.7900594872535212
5135,-0.03308354535373283,Kiul,3,3,20.44852296326291
5089,-0.03307044215709503,Nagri,5,5,161.67007764201878
3853,-0.03304946205614408,Gaula,4,4,78.26306117957746
3761,-0.03297581225703163,Parbati,3,3,125.8974313169014
3656,-0.03292348325350382,Shipra,4,4,31.83572480410798
4535,-0.0318962492168977,Ganga,1,1,3.2114200679694838
3675,-0.031409983851049234,Padma,1,1,180.0356022664319
4793,-0.03114432415783877,Mahakali,2,2,272.32169711913144
4227,-0.030541644578198343,Jadh Ganga,4,4,3.337238610539906
3970,-0.028717133552200534,Karmanasa,3,3,7.814021209859155
4159,-0.02858359564956374,Betwa,2,2,321.9673516619718
3468,-0.02856437952062317,Sindh,3,3,62.1867328149061
3323,-0.028360056549865485,Bhagirathi,3,3,74.53743137523475
4174,-0.02814179302437459,Bina,4,4,51.03015318075117
3762,-0.028043966622987842,Parbati,3,3,131.99678624413147
3584,-0.027939207612181955,Newaj,4,4,62.119945697652575
3838,-0.027489721886057514,Nandhaur,5,5,10.3371790325
4373,-0.02676992547838782,Johilla,5,5,49.32539939659625
2919,-0.02660572044525553,Mathabanga,5,5,48.91613237723005
3910,-0.025620637301874985,Ganga,1,1,520.1626059507042
4126,-0.0255875507435509,Sonar,3,3,17.78995183673709
3674,-0.024947213576188464,Padma,1,1,170.0115383943662
4195,-0.0245873402274236,Betwa,2,2,74.56820151220657
5087,-0.024432020163521067,Sudhani,5,5,8.914880424061032
4223,-0.023800030088042923,Jadh Ganga,4,4,1.8276515580798123
4158,-0.023256173682967885,Betwa,2,2,312.19730407629106
4124,-0.023057325780440875,Dehar,5,5,7.810166503462441
3519,-0.02297965705359702,Sanwan,4,4,2.4123374480985915
4372,-0.02287750160485129,Johilla,5,5,30.71416662640845
4125,-0.0214625719355967,Sonar,3,3,8.976231531314554
3657,-0.02100413865911607,Chambal,2,2,9.035817877417841
4953,-0.020899640216711358,Iwa,5,5,34.9129448370892
4189,-0.02063815919301486,Urvashi,5,5,3.584500516267606
3593,-0.020115040584707162,Kali Sindh,3,3,12.02733139859155
4791,-0.019888750437055968,Sharda,2,2,258.42192138732395
4301,-0.019026262623258433,Patne,5,5,23.87486254107981
3467,-0.018988238709830896,Sindh,3,3,58.31250865410799
2910,-0.018950339963502753,Padma,1,1,7.561889157359155
3626,-0.018509252526408688,Mej,4,4,35.74419432206573
5081,-0.018262449103868338,Mahananda,2,2,189.01590457394366
5169,-0.018210059899678832,Garhi,5,5,4.6339626638380285
4352,-0.017386201593784976,Banas,3,3,4.550386894330986
3779,-0.017093535696148052,Chopani,5,5,5.9902008688262915
4356,-0.016498772138354618,Son,2,2,335.44129308215963
3861,-0.016230914037527782,Gaula,4,4,91.91112908802816
4203,-0.01592378349158256,Bhagirathi,3,3,80.67234610328639
3290,-0.01582011500919891,Yamuna,1,1,12.03465976584507
3786,-0.01581139250344606,Machhli,5,5,2.798879198673709
2914,-0.015613373579147686,Kalindi,5,5,41.62069646079812
4375,-0.015474155559075265,Son,2,2,328.04232996009387
4188,-0.01523680061938993,Urvashi,5,5,12.467908549295775
4575,-0.01423391898055247,Baya,5,5,23.685557791666668
4157,-0.013963725680256313,Betwa,2,2,279.15287859859154
3729,-0.013951217750904566,Berach,4,4,4.020283365387324
3596,-0.013440157874327261,Kali Sindh,3,3,72.15071639765259
3450,-0.013404510751592094,Mendha,3,3,3.6487851707863848
4291,-0.013342413345770694,Bearma,3,3,4.600119774776995
4078,-0.012864420879634393,Son,2,2,404.0840277265258
2978,-0.012511559643883268,Barnar,5,5,10.927676649413145
3909,-0.012459829470406008,Ganga,1,1,513.4649279436619
3340,-0.011962104609763073,Parbati,3,3,4.875596491936619
3782,-0.011947223359774935,Manoli,5,5,1.9926133828638497
3885,-0.011911286942901243,Gomti,2,2,6.862777992781691
4718,-0.011233444298498521,Kuthi Yankti,4,4,12.66629963975352
3428,-0.011182691113635715,Sohadra,5,5,2.894142913028169
3402,-0.011045220381442579,Morel,4,4,19.46903495375587
4327,-0.01080693703660192,Rihand,3,3,196.89291781807512
3605,-0.010203896567750009,Chhoti Kali Sindh,4,4,24.422707048943664
3764,-0.009527785695814512,Parbati,3,3,151.4009501338028
4919,-0.009003316039344294,Bagmati,2,2,8.730070508920187
4882,-0.008709580139747774,Bagmati,2,2,195.9770276314554
4823,-0.008416319465206098,Keshaliya,5,5,46.75620223755868
4197,-0.008352170317342603,Betwa,2,2,99.39557381514085
3971,-0.007530895707080557,Karmanasa,3,3,14.19378905516432
3784,-0.007010176659488636,Thalera,5,5,5.057574696784037
4057,-0.006880680271600245,Son,2,2,425.1079083521127
4185,-0.0067362884041008795,Betwa,2,2,267.547174778169
4172,-0.006684892232385713,Bina,4,4,11.387389015845072
3785,-0.006677284977199431,Manoli,5,5,6.445601853215962
4257,-0.0059944938674659385,Ken,2,2,3.3862478325586856
3487,-0.005442161594719975,Sindh,3,3,51.12599699812207
3777,-0.005363487349711088,Parbati,3,3,3.479168408673709
3624,-0.004927085657185649,Kural,5,5,14.606431346713615
4861,-0.00426351298334657,Kosi,2,2,27.71531556126761
4816,-0.003862704100916689,Singhyahi,5,5,13.073214387558684
3671,-0.0030868594577509977,Padma,1,1,38.6340918798122
5123,-0.0016804591850598006,Burhi Gandak,2,2,24.225594369835683
4618,-0.0015820106609462487,Rihand,3,3,5.738593931431925
3688,-0.001078474668536002,Padma,1,1,16.934944789553988
3849,-0.0008459902347790554,Bhakra,5,5,20.562102073239437
3765,-0.0007239410905852959,Parbati,3,3,160.46578368779342
3595,-0.0005761948160332341,Lakundar,4,4,25.09977030915493
3531,-0.0003551251901035844,Barah,4,4,2.568377068133803
3346,-0.0002753401323639695,Kendar,5,5,3.2234827864553988
4790,3.383355934119984e-05,Sharda,2,2,134.49879584741782
3908,0.0016361092194976676,Ganga,1,1,504.75194299882634
5196,0.002402052006021132,Kosi,2,2,12.045958842946009
3620,0.0024970040276818027,Thalera,5,5,2.553177236173709
4200,0.002600156622718508,Betwa,2,2,119.54221187558684
3344,0.0031471149235618823,Sindh,3,3,29.422875371126757
3574,0.004003313675417034,Kali Sindh,3,3,80.17959448122066
3485,0.004157670015765724,Sindh,3,3,7.333899998075117
4880,0.004310143768841405,Bagmati,2,2,172.79375081455402
4841,0.004784493599251651,Mahananda,2,2,19.45147545962441
3345,0.00482984096692758,Sindh,3,3,39.29239282323943
2933,0.005333465592663563,Padma,1,1,13.885134783568075
4183,0.005466297700321678,Betwa,2,2,245.37144111619716
4347,0.005795088426720537,Banas,3,3,8.76951364120892
3631,0.00595090883566236,Shipra,4,4,59.22706986983568
4177,0.005953394386631453,Betwa,2,2,220.74220289906103
3876,0.00673337945342938,Ganga,1,1,501.37332534507044
4179,0.007267267951999053,Betwa,2,2,241.33904607159624
4848,0.007451818208681675,Mahananda,2,2,180.64934644953053
3337,0.007452232313819988,Kuno,4,4,44.29453997582159
4411,0.007503480824376868,Son,2,2,1092.4193470539906
4072,0.007628770047721835,Tons,2,2,26.059372876056337
4350,0.007667606551725977,Banas,3,3,4.16652360008216
4968,0.007912936259588594,Kamala,3,3,17.84911770672535
3664,0.007955185622905848,Baveri,5,5,3.9621147144953053
5141,0.008429894132189255,Burhi Gandak,2,2,14.370886571361503
5119,0.008629487501612682,Burhi Gandak,2,2,14.602943202582159
4545,0.009166583481032905,Ganga,1,1,6.879646385575117
3486,0.009190500423456913,Indar,5,5,3.6277019907981223
5126,0.009246677056849955,Burhi Gandak,2,2,48.831252831690136
3632,0.009404404592888275,Shipra,4,4,62.73289476725352
3630,0.009998659734259648,Chhoti Kali Sindh,4,4,36.10436032992958
4812,0.010333470444559473,Sarju,3,3,57.534761477112674
4192,0.010356692309228163,Halali,5,5,21.410996184037558
3413,0.010601561807380578,Gambhir,4,4,3.794957410492958
4818,0.011206844864194982,Keshaliya,5,5,21.26590260211268
4230,0.011527522196280941,Jadh Ganga,4,4,2.901942178838028
4181,0.012658558998350136,Betwa,2,2,139.92541767312207
3400,0.012921452616197832,Dhund,5,5,8.286974962629108
5125,0.013500121561247773,Burhi Gandak,2,2,34.648594546009384
4175,0.014011839815982318,Betwa,2,2,155.6441389870892
3401,0.014113363526454,Morel,4,4,5.8673620120892025
4792,0.014222561958584217,Sharda,2,2,245.46974137089202
3398,0.014598220578466251,Banganga,4,4,5.462733866197183
2918,0.015321837867400157,Ichamati,4,4,12.03756822652582
3669,0.015530561648938724,Padma,1,1,24.302892499295776
4355,0.016471758081983014,Banas,3,3,59.488679753286384
4176,0.016979131719911496,Betwa,2,2,165.18781407042252
3842,0.017217201457155783,Gaula,4,4,21.310120376173707
3774,0.017235132042307765,Parbati,3,3,177.12330720774648
3246,0.017290695487538185,Sota,4,4,6.535281149870892
4552,0.017983321745262165,Ganga,1,1,13.253154115492956
4814,0.018721705858349112,Jaulaha,5,5,7.771127694366197
4858,0.019716942928906054,Kosi,2,2,37.318572760328635
3744,0.020121781706147333,Parbati,3,3,182.14976469014084
4921,0.02089307573942612,Bagmati,2,2,125.42222723767605
3658,0.0213954261843536,Chambal,2,2,21.003569672300472
3597,0.021808529361464282,Tila,5,5,3.674291362746479
3670,0.022150640622070113,Padma,1,1,32.718587849178405
4410,0.02217568136497025,Ganga,1,1,8.096250242699531
4857,0.02237903947387424,Kosi,2,2,5.987479016561032
4349,0.022580207868114884,Son,2,2,9.10381207430751
3563,0.023097642141365258,Kali Sindh,3,3,91.38667205751173
4205,0.023130659915153208,Bhagirathi,3,3,108.6427711379108
4574,0.023277057092428274,Gandak,2,2,4.790986071877934
2921,0.0236643690367634,Padma,1,1,92.3614619665493
3684,0.023913033076400567,Padma,1,1,5.306341019284038
3247,0.024171471521292273,Chalak,5,5,2.3081979403051642
3756,0.02436273122394682,Upreni,5,5,5.694859891361502
4173,0.024416396235055076,Kevtan,5,5,15.531417672065727
3745,0.02476403822535203,Parbati,3,3,188.08813557159624
3875,0.0253441301553294,Ganga,1,1,478.0579761349765
3746,0.026233779783131156,Parbati,3,3,192.02135879225352
4353,0.02638549486733968,Banas,3,3,50.45682059589202
4925,0.026431363070419888,Bagmati,2,2,140.3773129600939
3591,0.026682086337948892,Parvan,4,4,88.02061501056339
4901,0.02688376936804309,Burhi Gandak,2,2,252.78879749530515
4178,0.028045944125143777,Kethan,5,5,17.618117094131456
5179,0.028355288520351827,Gandak,2,2,9.7308103925
5127,0.028555952394738772,Burhi Gandak,2,2,47.94836214084508
3397,0.02900917107821799,Dhund,5,5,5.017083405011737
4810,0.029346803468837793,Sarju,3,3,47.66917016009389
4801,0.029557258600295025,Darma Yankti,4,4,10.966248303098592
4610,0.030271406395651842,Kanhar,3,3,12.078909326291079
4442,0.030383762149171514,Gandak,2,2,10.915087246009389
4815,0.031221272288588165,Keshaliya,5,5,10.674332563732394
4196,0.031263570459917595,Betwa,2,2,20.834376456455402
4854,0.03128073853349549,Kankai,4,4,10.39897703048122
3332,0.03153081269055542,Banas,3,3,217.0680951302817
3728,0.03163216976176617,Jashma,5,5,2.8185792321478873
3734,0.03302251234508648,Berach,4,4,26.993055916197186
2920,0.033101083989956134,Padma,1,1,7.704616425352113
4916,0.03313118648766612,Bagmati,2,2,92.57366429061034
2929,0.033370176554619206,Padma,1,1,110.81585504577464
2807,0.03355154371481854,Mohana,4,4,11.702358607629108
2915,0.03382065716010767,Ichamati,4,4,71.34025063356808
3685,0.03419856422848768,Padma,1,1,104.5436903673709
4092,0.03546667658143922,Sasur Khaderi,5,5,16.065838614201876
3655,0.035509188247773785,Gambhir,4,4,17.339935716549295
5106,0.035601009231160684,Ganga,1,1,18.27629295246479
5132,0.035783350092696134,Burhi Gandak,2,2,163.5347011138498
3583,0.036630674963156265,Dudhi,5,5,12.349148350821597
4866,0.03757939946018741,Kosi,2,2,11.056603900586854
3634,0.03898042928621284,Chambal,2,2,179.36027722769953
4794,0.039406425993751895,Sarju,3,3,103.66671742887324
4209,0.040060789913239206,Bhillangana,4,4,13.368048548673709
5131,0.04022935569214563,Burhi Gandak,2,2,152.97137724647888
4622,0.040563005207350324,Rihand,3,3,211.6395930680751
3736,0.04063233050010103,Berach,4,4,31.012749072065727
3633,0.041341860037844534,Chambal,2,2,136.62855053755868
3668,0.04138076622453342,Padma,1,1,8.420497608849766
3571,0.04337755862786499,Ghar Ganga,4,4,9.500829534518779
4351,0.044439734551589574,Banas,3,3,39.230419955046955
3666,0.044458903002886956,Chambal,2,2,37.25965158673709
4073,0.045771862967180346,Satna,4,4,59.1907794455399
3248,0.04580983483363629,Sota,4,4,10.468388803521128
3339,0.04707271551608923,Chambal,2,2,1134.892424870892
4576,0.04724526371366841,Burhi Gandak,2,2,181.7139431326291
4911,0.04768415249658493,Bagmati,2,2,82.27911772453052
4566,0.04896816829752033,Son,2,2,897.7547210446008
5129,0.049179587916943816,Burhi Gandak,2,2,138.12991473415494
5090,0.049318016524251676,Burhi Gandak,2,2,208.27438383098593
4881,0.049569975111574044,Burhi Gandak,2,2,202.56267287323945
4344,0.04971654423417272,Mawai,5,5,5.325870214342723
4946,0.05061115565265334,Iwa,5,5,16.537555520187794
3567,0.051049110570317954,Parvan,4,4,118.48502397887324
4348,0.051260420807282304,Banas,3,3,33.933560140258216
5142,0.05128166927584161,Burhi Gandak,2,2,16.30202876314554
4198,0.051813159361790956,Baen,5,5,18.665049263615025
4614,0.0518428917094823,Son,2,2,885.8512197183098
3415,0.05277033708213205,Banas,3,3,179.44346046948357
3564,0.05279846776270336,Kali Sindh,3,3,139.28696561032862
3414,0.053594049056602526,Banas,3,3,175.11546557511736
3342,0.053915869834244866,Kuno,4,4,10.298120720915493
3568,0.053968119361833065,Kali Sindh,3,3,144.76183748708922
4340,0.05426809132331087,Rihand,3,3,226.3860824061033
3636,0.054276131819418115,Chambal,2,2,204.19953475469484
3650,0.05465200429102349,Chambal,2,2,46.68643043169014
4542,0.05482933781174742,Ganga,1,1,5.13697661016432
3928,0.0554111391746288,Ganga,1,1,448.1906722488263
4199,0.056049226306205444,Sagar,5,5,12.783119051877934
4039,0.05606064070260608,Ganga,1,1,5.420130295492958
5277,0.05622087592540608,Chilkara,5,5,4.530341681455399
3852,0.05642476611495379,Baur,4,4,52.20931247758216
3603,0.05725889158248698,Dudhaliya,5,5,3.027365615633803
3757,0.05775677636107388,Garni,5,5,6.0888898849999995
4218,0.05824586300495788,Hiyuni,5,5,4.043757950715962
3575,0.058271074633152696,Kali Sindh,3,3,280.1755469870892
4097,0.05827742974456851,Satna,4,4,5.7769352687323945
3964,0.05840748385884166,Son,2,2,5.7914185120539905
4058,0.058599090002511754,Son,2,2,536.385633129108
3336,0.05893816701035906,Chambal,2,2,1067.8948604178404
3627,0.059454014340847454,Kali Sindh,3,3,286.5324958450704
3335,0.05988069192517269,Chambal,2,2,1057.3942189084507
3436,0.05989537900684798,Banas,3,3,165.123107935446
3783,0.05999886373688282,Manoli,5,5,2.7785190594483566
3245,0.0602056608490312,Sota,4,4,3.3575849691666666
3619,0.060567279249948695,Chandloi,5,5,1.973886601431925
3333,0.06078130437081441,Chambal,2,2,823.1478288838028
3569,0.061552764809348515,Kali Sindh,3,3,159.46042651291077
4326,0.06280633879306113,Rihand,3,3,29.820620192488263
4180,0.06286602472524454,Naren,5,5,5.07400180629108
3629,0.06362061915908311,Shipra,4,4,2.547919239612676
3733,0.0636846666452334,Berach,4,4,17.70108264448357
5128,0.06379929648646492,Burhi Gandak,2,2,89.1482067564554
4803,0.06381635326167119,Darma Yankti,4,4,29.33640620516432
3334,0.0644504298486662,Chambal,2,2,837.7891443392018
3607,0.06469522372746184,Chambal,2,2,233.08368164671361
3719,0.0650904151407469,Berach,4,4,45.96265318028169
4342,0.06514685993715333,Son,2,2,780.0093979812207
4105,0.06518163717445438,Son,2,2,213.1966733556338
4613,0.06535297111056398,Son,2,2,787.3054448298122
3434,0.06559177200082862,Banas,3,3,160.276376778169
4341,0.06615261853837849,Son,2,2,552.9596155140845
2922,0.06616845077721163,Ichamati,4,4,29.881333957042255
3608,0.06637973341323554,Chambal,2,2,242.87527049530516
3787,0.0667103695858941,Chambal,2,2,618.7901758955398
3925,0.06700603623248595,Ganga,1,1,433.8691923744131
3652,0.06711749236716509,Chambal,2,2,72.52827869483568
2977,0.06771880122210866,Chandan,4,4,11.521441636032863
3747,0.06785918568099948,Chambal,2,2,627.7995466713614
4346,0.06790612562549912,Banas,3,3,24.858620041431923
3754,0.06825290997611852,Retili,5,5,4.896193471338028
3665,0.0684382368202048,Chamla,5,5,14.672747782276994
3565,0.06860939910410473,Kali Sindh,3,3,5.4704292775
3649,0.06996477040975656,Pingla,5,5,3.6757916681455396
3600,0.07028547082741614,Ahu,4,4,10.891695215798123
3758,0.07036518573650972,Andheri,4,4,10.317613294377933
3775,0.07108151266682915,Parbati,3,3,6.092525477488263
3343,0.07128528097997879,Kuno,4,4,19.044579765845068
4833,0.07132876833436005,Kosi,2,2,47.635310298943665
3622,0.07151995955705515,Chandloi,5,5,6.0478292542723
4807,0.0715914022377166,Mahakali,2,2,117.78024950340375
3742,0.0717679402192706,Sukni,5,5,2.2154130844014084
3628,0.07178169899409348,Chambal,2,2,582.3198031326291
3743,0.0720377250354326,Khari,3,3,4.719541152159625
3615,0.07240044255139114,Chambal,2,2,263.34133208685444
3735,0.07269162469897363,Berach,4,4,2.551774620692488
3753,0.07294340834535416,Andheri,4,4,4.689827226866197
5113,0.07414577241073037,Harna,5,5,9.313799423122067
4345,0.07602927505852733,Banas,3,3,18.82830742523474
3616,0.07732222968157215,Chambal,2,2,276.92687148004694
3618,0.0773783700801381,Chambal,2,2,282.8396060551643
5105,0.07748622669895262,Ganga,1,1,6.767206585598592
4802,0.0784617346964066,Lassar Yankti,4,4,13.837478715798124
3606,0.07889438561794178,Ansar,5,5,5.644511616596244
3720,0.07945434919149627,Berach,4,4,52.143380840375585
3623,0.07965157525421435,Chambal,2,2,294.9961044448357
4075,0.07971766926361076,Tons,2,2,109.14335069424882
3709,0.08053133088617992,Chandrabhaga,5,5,2.386459856913145
3341,0.08058255146357589,Karai,5,5,5.701916409131455
4362,0.08126034112167223,Son,2,2,181.87888123708922
3604,0.08227016960062286,Ahu,4,4,4.43464394370892
3860,0.08284444158986434,Gaula,4,4,13.250360062676055
3621,0.08287628645644239,Alnia,5,5,3.013210219131455
3739,0.08328034670386059,Kadmali,5,5,4.472715411983568
3617,0.08340045378366195,Chambal,2,2,2.683272749859155
3651,0.08361150318104368,Chambal,2,2,20.195506212441316
2916,0.08400968091328527,Ichamati,4,4,9.292011441314553
5117,0.08406788167722114,Burhi Gandak,2,2,11.719163021361501
4361,0.0841928744204846,Son,2,2,177.54283751525824
5174,0.08421796138126766,Gandak,2,2,109.13718527957747
3769,0.08437408434724426,Banganga,4,4,4.052384351525822
3732,0.08477584198885153,Berach,4,4,13.359789457230047
3726,0.08480364259678853,Bahmnai,5,5,1.6536532928521128
3437,0.08601852182207434,Chakan,5,5,5.161760491279343
5115,0.08610913319506905,Sunder,5,5,27.878317730985913
3648,0.08618853474868614,Maleni,5,5,16.517707634859153
5121,0.08654518479941385,Dhanauti,5,5,15.022793170187795
3721,0.08674510543731159,Berach,4,4,55.14020750422535
3924,0.08745081048833211,Ganga,1,1,396.7544121467136
4910,0.08953955085264348,Bagmati,2,2,56.80561226960094
3759,0.08966751701806565,Andheri,4,4,16.938210325938968
5114,0.08971121189120033,Tribani,5,5,15.824084249061034
4080,0.09017138415519974,Tons,2,2,120.6575960504695
3602,0.09034308301115129,Ahu,4,4,24.9181663342723
5276,0.09246985388103941,Gahra,5,5,4.464959040575117
3647,0.0928625887559382,Maleni,5,5,5.571505399448357
4384,0.09369146220515233,Son,2,2,6.889531686584506
3573,0.09369221080274867,Chhapi,4,4,17.578382018075118
3851,0.09372783241500686,Baur,4,4,30.832856528521127
4808,0.09462325948639927,Ramganga,2,2,40.79585508011738
3394,0.09642906431411574,Supin,4,4,2.3651299806103285
5173,0.0968507863495322,Gandak,2,2,89.19965830352113
4381,0.09785795718413393,Son,2,2,76.37956601760564
3447,0.09827330932397302,Mendha,3,3,1.0323191292476526
3561,0.09842926727459979,Ahu,4,4,33.66686419647887
4074,0.09846771349087606,Tons,2,2,81.88518053849765
4862,0.09953097547933819,Kosi,2,2,1561.3463109037557
3448,0.10050304671254157,Mendha,3,3,1.0444443911161971
4860,0.10100006102317163,Kosi,2,2,1532.8096342488263
5275,0.10118873024782576,Sunder,5,5,35.92210976232394
5177,0.10126792374121361,Gandak,2,2,13.74557575902582
4859,0.10129277465559454,Kosi,2,2,1487.4387671713616
3731,0.10155532267505502,Berach,4,4,9.374983425715962
3918,0.10156302852576908,Ganga,1,1,384.76812945422535
3562,0.10219548867594269,Ahu,4,4,42.9681347879108
3722,0.10346251049417095,Banas,3,3,75.0891224988263
4206,0.10361812517691647,Lastar,5,5,3.9418688947652583
4902,0.10391243231223111,Kosi,2,2,1449.7855183685447
3718,0.1040115137296037,Kothari,4,4,9.10018291842723
2928,0.10461842119318526,Padma,1,1,12.138271968309859
4898,0.1046583171687373,Kosi,2,2,1437.6142407159625
3713,0.1050295989694571,Banas,3,3,1.4564909621948356
3611,0.10529411502477473,Gunjali,4,4,4.435701682758216
4809,0.1055930287534783,Sarju,3,3,20.822864221737092
4084,0.10686113588178628,Tons,2,2,141.29261293075118
3637,0.10733952294072037,Somli,5,5,3.62882921294601
4382,0.10818259144580235,Son,2,2,83.16695238028169
4086,0.10887106221658914,Tons,2,2,151.12596536384976
3724,0.10995741589856296,Banas,3,3,78.35306833685445
3702,0.11001445957330518,Banas,3,3,97.93244689143194
3560,0.11029546647424741,Amjar,5,5,8.595326137312206
3737,0.11049226162994966,Gambhiri,4,4,11.604647253051642
3430,0.1110179400867136,Dai,4,4,7.070684045164319
4085,0.11221826557533532,Sokar,5,5,9.782467548403757
4066,0.11231770950819994,Tons,2,2,155.24700690023474
3646,0.11242756763178191,Maleni,5,5,5.33882069778169
4383,0.11252827744815783,Son,2,2,93.4972412887324
3725,0.11255022542656157,Banas,3,3,80.688094125
4896,0.11256103590090026,Kosi,2,2,1397.4293823122066
3601,0.11258137602670246,Ahu,4,4,4.296374192382629
3704,0.11285939568612992,Banas,3,3,90.91093870715962
3667,0.11292819203756493,Chambal,2,2,2.698086343380282
3763,0.11338992592890719,Bilas,5,5,3.9359082421713616
3766,0.1136059625012164,Khul,4,4,2.9175817054225353
3751,0.11389549543404269,Berach,4,4,5.923720584330986
5124,0.11406868038127793,Burhi Gandak,2,2,32.891573821948356
3750,0.1152901541002616,Ahar,5,5,3.4343954939788732
4886,0.11551208649868151,Kosi,2,2,1384.2124797065726
3329,0.11583455339699525,Chambal,2,2,3.4061091812558684
5110,0.11612524435002547,Gahra,5,5,44.159399127230046
3432,0.116715536334685,Banas,3,3,129.93083479929578
3698,0.11699911918921521,Khari,3,3,2.9396903804812204
3438,0.11721945800668788,Dai,4,4,0.4100538245680751
3690,0.118192491594816,Kothari,4,4,2.203472501431925
5109,0.11883367464998887,Chandan,4,4,35.60770511079812
3752,0.11957444774188307,Berach,4,4,1.7553999285093895
5111,0.12020366881030864,Ganga,1,1,79.87625157511738
3244,0.12055167572233383,Sota,4,4,2.3032243041431926
3644,0.12138585186284848,Idar,5,5,4.620624834483568
3770,0.12161048950207441,Khul,4,4,5.896733264683099
4035,0.1223963751484909,Ganga,1,1,5.492465128978873
4256,0.12280920342629198,Yamuna,1,1,5.188992223215962
4865,0.12305771055043982,Ganga,1,1,9.709751566314553
4907,0.12324320400084954,Bagmati,2,2,39.94799886889671
3440,0.125124273842391,Banas,3,3,116.78604259037559
4386,0.12579087361914942,Son,2,2,112.43165248239437
4098,0.12595160008291695,Satna,4,4,8.475937649237089
3703,0.1260839041588568,Banas,3,3,2.3211312381338027
4379,0.12611806563494427,Son,2,2,39.122067234741785
3566,0.12806563219736686,Ujar,5,5,13.857946674647888
3755,0.1286396364185955,Andheri,4,4,4.797977040997653
4577,0.1287151289134924,Gandak,2,2,786.349094399061
4388,0.12904565804528972,Son,2,2,128.00468383098593
4100,0.13047668669345153,Satna,4,4,23.520929675586853
4204,0.13092345119119808,Bhillangana,4,4,23.04278783673709
4202,0.13100297148461326,Jalkur,4,4,4.05893125185446
5120,0.13276980852726822,Burhi Gandak,2,2,19.808960159859154
3917,0.13352390176133835,Ganga,1,1,350.8452396232395
3689,0.13358500828808614,Nekhadi,5,5,0.6102820342030516
2954,0.13391729822998522,Gumani,4,4,12.587300281103285
3749,0.13502340803442509,Gadela,5,5,1.654685452185446
3700,0.13503167792815207,Khari,3,3,5.814262668309859
3640,0.13506643184290656,Idar,5,5,22.52403660739437
4885,0.1356152047242031,Kosi,2,2,1188.2125036619718
4438,0.1362356558478294,Gandak,2,2,759.6068507523473
4847,0.13645678340756506,Mahananda,2,2,107.3064254149061
3599,0.13734738204756397,Kanthali,5,5,6.534800150258216
4331,0.13735879510080828,Gopat,4,4,4.930286938122066
3772,0.1373845883043617,Khul,4,4,12.914155919953052
5274,0.13753758103796965,Sunder,5,5,7.0906486962793425
3639,0.13777065718825476,Retam,4,4,17.8791785064554
3572,0.13815652373508033,Chhapi,4,4,5.421575409929578
3712,0.13876936485295918,Banas,3,3,13.9221176907277
3645,0.1387904775085233,Retam,4,4,14.575702028990612
3714,0.13888508470714714,Banas,3,3,19.94649554471831
3642,0.13966369084655833,Retam,4,4,8.34144498620892
3309,0.14081323487703415,Tons,2,2,7.930373077969483
3773,0.14093275325811694,Khul,4,4,16.235426600704226
4380,0.14109573402218617,Son,2,2,47.780266703051645
4222,0.1423965401631886,Madhmaheshwar Ganga,4,4,5.302552397723005
3635,0.14293997653335674,Sau,5,5,23.879800686032866
3748,0.14321630759519186,Aheli,5,5,4.973562202664319
3771,0.14481772942917565,Khul,4,4,9.63224544847418
4219,0.1451348213269311,Ganga,1,1,341.07852669483566
4525,0.14514248885374142,Gandak,2,2,8.811803617323944
4215,0.14538625429711585,Ganga,1,1,336.9287536948356
3643,0.14579631497427945,Retam,4,4,2.7038175522652583
3638,0.14685174109150473,Sau,5,5,12.829675442840376
