seg_id,river_name,tier,spei_cell_lat,spei_cell_lon,spei_data_available,spei12_annual_mean,spei12_early_mean,spei12_late_mean,spei12_pct_change_proxy,spei12_mk_trend,spei12_mk_p,spei12_mk_tau,spei12_sens_slope,spei_category
4046,Gomti,99,28.225,80.175,True,-0.1051,0.1335,-0.4129,-0.5464,decreasing,0.0002491239316348981,-0.2974,-0.01659,SPEI Drying
4047,Gomti,99,28.275,80.175,True,-0.1232,0.0944,-0.404,-0.4984,decreasing,0.0003518195366820631,-0.2901,-0.01347,SPEI Drying
4048,Gomti,99,27.975,80.275,True,-0.0619,0.0616,-0.2213,-0.2828,decreasing,0.04934513064229651,-0.1598,-0.009074,SPEI Drying
4049,Gomti,99,27.775,80.275,True,-0.0621,0.0775,-0.2423,-0.3198,decreasing,0.03200980884395954,-0.1742,-0.009307,SPEI Drying
4050,Sharda,99,28.325,80.575,True,0.0333,0.0125,0.0601,0.0476,no trend,0.26195584123728466,0.0913,0.004486,SPEI Stable
4051,Belan,99,24.825,82.575,True,0.0058,0.0336,-0.0299,-0.0635,no trend,0.7282502018687609,-0.0286,-0.001672,SPEI Stable
4053,Belan,99,24.725,82.325,True,-0.0907,-0.0985,-0.0806,0.0179,no trend,0.9525032428084219,-0.0052,-0.000344,SPEI Stable
4054,Belan,99,24.825,82.275,True,-0.0647,-0.0555,-0.0767,-0.0212,no trend,0.6839950244742647,-0.0334,-0.002145,SPEI Stable
4055,Belan,99,24.875,82.375,True,-0.07,-0.0638,-0.0779,-0.0141,no trend,0.827117687577857,-0.0181,-0.001416,SPEI Stable
4056,Gopat,99,24.475,82.275,True,0.0019,0.0793,-0.0979,-0.1772,no trend,0.37161442772025643,-0.0728,-0.004281,SPEI Stable
4057,Son,99,24.525,82.075,True,-0.0024,0.0752,-0.1024,-0.1776,no trend,0.33061719220937347,-0.0793,-0.004817,SPEI Stable
4058,Son,99,24.575,82.675,True,-0.0199,-0.0177,-0.0227,-0.0051,no trend,0.9920793227943283,0.0012,8.3e-05,SPEI Stable
4059,Gorma,99,24.825,81.925,True,0.1348,0.1271,0.1447,0.0176,no trend,0.7507335153518226,0.0262,0.001964,SPEI Stable
4060,Belan,99,24.925,82.125,True,-0.098,-0.1562,-0.0228,0.1334,no trend,0.7059983246415333,0.031,0.002566,SPEI Stable
4061,Belan,99,24.925,81.975,True,0.1254,0.1194,0.1332,0.0138,no trend,0.7886715975821632,0.0221,0.001384,SPEI Stable
4062,Naina,99,24.825,81.825,True,0.1179,0.1925,0.0217,-0.1709,no trend,0.4505660066901904,-0.0616,-0.003687,SPEI Stable
4063,Naina,99,24.925,81.875,True,0.1354,0.1184,0.1573,0.0389,no trend,0.7357197884219144,0.0278,0.001646,SPEI Stable
4064,Lapri,99,25.025,81.875,True,0.2258,0.2795,0.1566,-0.1229,no trend,0.7658422334580033,-0.0245,-0.001693,SPEI Stable
4065,Belan,99,24.975,81.825,True,0.1806,0.2064,0.1473,-0.0591,no trend,0.8348600876973751,-0.0173,-0.001404,SPEI Stable
4066,Tons,2,25.025,81.725,True,0.1984,0.283,0.0893,-0.1938,no trend,0.48711284347936656,-0.0567,-0.00273,SPEI Stable
4067,Tons,2,25.075,81.775,True,0.2612,0.4373,0.0341,-0.4032,no trend,0.14448057829514482,-0.1187,-0.008212,SPEI Stable
4068,Tons,2,25.175,81.975,True,0.3078,0.4215,0.1611,-0.2603,no trend,0.21833026536228317,-0.1002,-0.006045,SPEI Stable
4069,Asrawal,99,24.725,81.125,True,0.1109,0.2258,-0.0373,-0.2631,decreasing,0.026843990224870717,-0.1799,-0.009306,SPEI Drying
4070,Satna,99,24.675,81.025,True,0.1007,0.2262,-0.0613,-0.2875,decreasing,0.02422839850368419,-0.1831,-0.010411,SPEI Drying
4071,Tons,99,24.725,81.175,True,0.0983,0.1857,-0.0145,-0.2002,no trend,0.09340433146380822,-0.1364,-0.006549,SPEI Stable
4072,Tons,99,24.675,81.325,True,0.1364,0.2462,-0.0053,-0.2515,no trend,0.10563170957775947,-0.1316,-0.008076,SPEI Stable
4073,Satna,99,24.625,81.025,True,0.1028,0.2475,-0.0838,-0.3313,decreasing,0.008035408526702259,-0.2153,-0.012201,SPEI Drying
4074,Tons,99,24.775,81.225,True,0.0774,0.1635,-0.0337,-0.1971,no trend,0.17069881126634723,-0.1115,-0.00699,SPEI Stable
4075,Tons,99,24.875,81.325,True,0.0143,0.0172,0.0106,-0.0066,no trend,0.9525032428084219,-0.0052,-0.000473,SPEI Stable
4077,Tons,99,24.425,81.225,True,0.1517,0.3082,-0.0503,-0.3585,decreasing,0.029699886817119436,-0.1767,-0.010275,SPEI Drying
4078,Son,99,24.375,81.625,True,0.199,0.3232,0.0386,-0.2846,no trend,0.07395255989959071,-0.1453,-0.00858,SPEI Stable
4079,Tons,99,24.975,81.225,True,0.0671,0.0961,0.0297,-0.0663,no trend,0.32084351186557547,-0.0809,-0.006032,SPEI Stable
4080,Tons,99,24.925,81.425,True,0.0483,0.1063,-0.0266,-0.1329,no trend,0.5123395447588517,-0.0535,-0.003541,SPEI Stable
4081,Mahana,99,24.875,81.475,True,0.1064,0.1621,0.0345,-0.1276,no trend,0.3769520764891894,-0.072,-0.00457,SPEI Stable
4082,Mahana,99,24.725,81.475,True,0.108,0.2072,-0.02,-0.2272,no trend,0.1528532777368805,-0.1163,-0.007022,SPEI Stable
4083,Mahana,99,24.725,81.475,True,0.108,0.2072,-0.02,-0.2272,no trend,0.1528532777368805,-0.1163,-0.007022,SPEI Stable
4084,Tons,99,24.975,81.625,True,0.0959,0.2079,-0.0485,-0.2564,no trend,0.1390971014746223,-0.1203,-0.006971,SPEI Stable
4085,Sokar,99,25.025,81.575,True,0.2025,0.2891,0.0907,-0.1984,no trend,0.22967423731825298,-0.0978,-0.005885,SPEI Stable
4086,Tons,99,25.075,81.675,True,0.2295,0.3859,0.0276,-0.3583,no trend,0.13646394300489462,-0.1211,-0.008082,SPEI Stable
4087,Tons,2,25.075,81.675,True,0.2295,0.3859,0.0276,-0.3583,no trend,0.13646394300489462,-0.1211,-0.008082,SPEI Stable
4089,Yamuna,99,25.625,80.925,True,0.1466,0.2662,-0.0077,-0.2739,no trend,0.2220659715332789,-0.0994,-0.006956,SPEI Stable
4090,Sasur Khaderi,99,25.725,81.225,True,0.3206,0.6206,-0.0666,-0.6872,decreasing,0.002463294644044378,-0.2459,-0.017254,SPEI Drying
4091,Yamuna,99,25.725,80.975,True,0.2309,0.4566,-0.0605,-0.5171,decreasing,0.028962457485572246,-0.1775,-0.012606,SPEI Drying
4092,Sasur Khaderi,99,25.425,81.525,True,0.3349,0.5501,0.0571,-0.493,decreasing,0.016735414186838105,-0.1944,-0.012684,SPEI Drying
4093,Baghain,99,25.325,80.775,True,0.074,-0.0009,0.1705,0.1714,no trend,0.6986354428998491,-0.0318,-0.002057,SPEI Stable
4094,Yamuna,99,25.675,80.875,True,0.1325,0.2433,-0.0104,-0.2536,no trend,0.23746612922486188,-0.0962,-0.007174,SPEI Stable
4095,Yamuna,99,25.625,81.025,True,0.248,0.4437,-0.0045,-0.4481,decreasing,0.028240844233809348,-0.1783,-0.0125,SPEI Drying
4096,Yamuna,99,25.525,81.075,True,0.2166,0.3195,0.0838,-0.2356,no trend,0.1500223115066952,-0.1171,-0.008767,SPEI Stable
4097,Satna,99,24.575,80.625,True,0.2846,0.4952,0.0129,-0.4823,no trend,0.06339690978214874,-0.1509,-0.007931,SPEI Stable
4098,Satna,99,24.625,80.525,True,0.2004,0.3408,0.0191,-0.3217,no trend,0.1500223115066952,-0.1171,-0.006262,SPEI Stable
4099,Gudne,99,24.375,80.375,True,inf,,-0.0406,,decreasing,0.0005715684576474978,-0.2797,-0.016806,SPEI Drying
4100,Satna,99,24.575,80.775,True,0.2211,0.4093,-0.0218,-0.4311,decreasing,0.031223286012778573,-0.1751,-0.010011,SPEI Drying
4101,Satna,99,24.325,80.825,True,0.2276,0.3987,0.0068,-0.3919,no trend,0.08590320114263394,-0.1396,-0.00838,SPEI Stable
4102,Bhandar,99,23.975,80.925,True,0.2066,0.3962,-0.038,-0.4342,decreasing,0.0036294990771035263,-0.2362,-0.012658,SPEI Drying
4103,Katni,99,24.025,80.775,True,0.3081,0.5209,0.0336,-0.4873,decreasing,0.0010164879814242855,-0.2668,-0.014141,SPEI Drying
4104,Son,99,24.075,80.975,True,0.2719,0.4975,-0.0192,-0.5167,decreasing,0.0028996759646631176,-0.2419,-0.014359,SPEI Drying
4105,Son,99,23.875,81.175,True,0.1227,0.2529,-0.0453,-0.2982,decreasing,0.003093174094754625,-0.2402,-0.012673,SPEI Drying
4108,Betwa,99,25.425,79.525,True,-0.081,0.0118,-0.2008,-0.2125,decreasing,0.014205156916392347,-0.1992,-0.012104,SPEI Drying
4109,Betwa,99,25.625,79.725,True,-0.097,-0.0044,-0.2165,-0.2122,decreasing,0.0336339036033384,-0.1726,-0.010038,SPEI Drying
4110,Betwa,99,25.775,79.875,True,-0.1191,0.0739,-0.3682,-0.4421,decreasing,0.0008821830981653456,-0.27,-0.014445,SPEI Drying
4111,Parwar,99,25.875,79.675,True,-0.0634,0.2098,-0.4161,-0.6259,decreasing,1.0936572444775194e-05,-0.3569,-0.018034,SPEI Drying
4112,Betwa,99,25.875,79.825,True,-0.1172,0.0933,-0.3889,-0.4822,decreasing,0.0007924634820457577,-0.2724,-0.013909,SPEI Drying
4113,Betwa,99,25.925,80.075,True,-0.1212,0.2284,-0.5723,-0.8007,decreasing,2.790501827831804e-06,-0.3803,-0.019764,SPEI Drying
4114,Shyam,99,25.775,80.225,True,-0.1384,0.0203,-0.3433,-0.3636,decreasing,0.006333500996930752,-0.2217,-0.011417,SPEI Drying
4115,Yamuna,99,25.925,80.325,True,-0.1617,0.041,-0.4232,-0.4642,decreasing,0.008274688522815543,-0.2145,-0.014112,SPEI Drying
4116,Yamuna,99,25.875,80.475,True,-0.1857,-0.0514,-0.359,-0.3076,no trend,0.05927078933690422,-0.1533,-0.009837,SPEI Stable
4117,Yamuna,99,25.825,80.525,True,-inf,,,,decreasing,0.04336033928578331,-0.1642,-0.011935,SPEI Drying
4118,Sengur,99,27.375,78.325,True,-0.0314,0.1853,-0.3109,-0.4962,decreasing,0.0009141234543050825,-0.2692,-0.017072,SPEI Drying
4119,Orai,99,26.025,79.475,True,-0.031,0.377,-0.5576,-0.9346,decreasing,3.0931988082016915e-09,-0.4809,-0.025622,SPEI Drying
4120,Manmaheshwari,99,26.025,79.425,True,-0.0282,0.3946,-0.5738,-0.9684,decreasing,9.061569272716952e-10,-0.497,-0.026901,SPEI Drying
4121,Betwa,99,25.875,79.575,True,-0.0507,0.2376,-0.4228,-0.6604,decreasing,1.3729709322340966e-05,-0.3529,-0.01858,SPEI Drying
4122,Ken,99,25.775,80.475,True,-inf,0.1085,,,no trend,0.07721948001899892,-0.1437,-0.011654,SPEI Stable
4123,Yamuna,99,25.725,80.625,True,0.0411,0.1181,-0.0583,-0.1764,no trend,0.116762847339964,-0.1276,-0.00897,SPEI Stable
4124,Dehar,99,23.625,78.925,True,-0.0859,-0.0064,-0.1885,-0.182,no trend,0.29266673111808905,-0.0857,-0.005741,SPEI Stable
4125,Sonar,99,23.525,78.975,True,-0.0596,0.0027,-0.1401,-0.1428,no trend,0.18343498976311468,-0.1082,-0.007016,SPEI Stable
4126,Sonar,99,23.675,79.075,True,-0.0642,0.0319,-0.1883,-0.2201,no trend,0.07079950853282857,-0.1469,-0.009573,SPEI Stable
4128,Kurai,99,25.225,79.075,True,-0.0183,0.0583,-0.1171,-0.1754,no trend,0.09148147736076861,-0.1372,-0.008326,SPEI Stable
4130,Kurai,99,25.275,79.175,True,-0.02,0.0592,-0.1222,-0.1814,no trend,0.09148147736076861,-0.1372,-0.008498,SPEI Stable
4131,Dhasan,99,25.125,79.225,True,-inf,0.108,,,decreasing,0.024860679693504695,-0.1823,-0.009173,SPEI Drying
4132,Dhasan,99,25.225,79.275,True,-0.0258,0.0559,-0.1312,-0.1871,no trend,0.07079950853282857,-0.1469,-0.009451,SPEI Stable
4133,Dhasan,99,25.475,79.375,True,-0.047,0.1691,-0.3259,-0.4951,decreasing,4.501560125835802e-05,-0.3312,-0.018523,SPEI Drying
4134,Lakheri,99,25.575,79.275,True,-0.0737,0.2304,-0.4661,-0.6965,decreasing,1.6798917168436844e-07,-0.4245,-0.023006,SPEI Drying
4135,Dhasan,99,25.675,79.375,True,-0.0616,0.2806,-0.5031,-0.7837,decreasing,1.5266785391432336e-08,-0.4592,-0.02547,SPEI Drying
4136,Lakheri,99,25.475,79.225,True,-0.0621,0.1557,-0.343,-0.4987,decreasing,0.0005509332325082106,-0.2805,-0.015393,SPEI Drying
4137,Lakheri,99,25.475,79.175,True,-0.0403,0.0396,-0.1435,-0.183,no trend,0.05927078933690422,-0.1533,-0.008242,SPEI Stable
4138,Dhasan,99,25.775,79.375,True,-0.0206,0.381,-0.5388,-0.9198,decreasing,5.149993764774763e-10,-0.5042,-0.02716,SPEI Drying
4139,Dhasan,99,25.775,79.375,True,-0.0206,0.381,-0.5388,-0.9198,decreasing,5.149993764774763e-10,-0.5042,-0.02716,SPEI Drying
4140,Urmal,99,25.075,79.825,True,-0.0535,0.0508,-0.1882,-0.2391,no trend,0.1313132257729941,-0.1227,-0.006351,SPEI Stable
4141,Dhasan,99,24.925,79.325,True,-0.0994,0.1205,-0.3832,-0.5036,decreasing,0.0020193078379675544,-0.2507,-0.013006,SPEI Drying
4142,Dhasan,99,23.975,78.675,True,-0.1193,-0.11,-0.1313,-0.0213,no trend,0.29266673111808905,-0.0857,-0.004642,SPEI Stable
4143,Dhasan,99,23.875,78.575,True,-0.1427,-0.1748,-0.1013,0.0735,no trend,0.9288074636400747,-0.0076,-0.000319,SPEI Stable
4144,Bina,99,23.825,78.375,True,-0.0173,0.006,-0.0474,-0.0534,no trend,0.8116839148720996,-0.0197,-0.001468,SPEI Stable
4145,Dhasan,99,24.075,78.775,True,-0.0591,0.059,-0.2114,-0.2704,no trend,0.17069881126634723,-0.1115,-0.007131,SPEI Stable
4146,Dhasan,99,24.175,78.825,True,-0.0663,0.0765,-0.2505,-0.327,no trend,0.05050402029707901,-0.159,-0.008905,SPEI Stable
4147,Bewas,99,23.925,78.975,True,-0.067,0.0436,-0.2098,-0.2533,decreasing,0.02127185229023687,-0.1871,-0.010249,SPEI Drying
4148,Dhasan,99,24.325,78.925,True,-0.0487,0.1554,-0.312,-0.4674,decreasing,0.00039405780477030916,-0.2877,-0.01541,SPEI Drying
4149,Dhasan,99,24.425,78.975,True,-0.0405,0.1784,-0.323,-0.5014,decreasing,0.0003654043410576957,-0.2893,-0.01501,SPEI Drying
4150,Kathan,99,24.425,79.225,True,-0.1366,0.0861,-0.424,-0.51,decreasing,0.0008821830981653456,-0.27,-0.013006,SPEI Drying
4151,Kathan,99,24.425,79.175,True,-0.1393,0.0737,-0.414,-0.4877,decreasing,0.0007644909668651501,-0.2732,-0.013125,SPEI Drying
4152,Kathan,99,24.575,79.275,True,-0.136,0.0352,-0.3569,-0.3921,decreasing,0.04600153619326286,-0.1622,-0.008194,SPEI Drying
4153,Dhasan,99,24.575,79.125,True,-0.0811,0.0917,-0.3042,-0.3959,decreasing,0.0039905810121358964,-0.2338,-0.011603,SPEI Drying
4154,Dhasan,99,25.025,79.175,True,-0.0517,0.1261,-0.2811,-0.4072,decreasing,0.008274688522815543,-0.2145,-0.011383,SPEI Drying
4155,Shyamri,99,24.575,79.625,True,-0.1169,-0.0298,-0.2293,-0.1996,no trend,0.1122046036929909,-0.1292,-0.005441,SPEI Stable
4156,Urvashi,99,24.825,78.075,True,0.0511,0.0769,0.0179,-0.059,no trend,0.438737876982112,-0.0632,-0.003267,SPEI Stable
4157,Betwa,99,24.675,78.225,True,-0.0124,0.0764,-0.1271,-0.2035,no trend,0.08773125988967267,-0.1388,-0.008824,SPEI Stable
4158,Betwa,99,24.975,78.275,True,0.0059,0.0966,-0.1111,-0.2077,no trend,0.07236197395720767,-0.1461,-0.009148,SPEI Stable
4159,Betwa,99,25.125,78.475,True,-0.0113,0.0969,-0.1509,-0.2478,decreasing,0.030453404617443613,-0.1759,-0.009568,SPEI Drying
4160,Jamni,99,24.825,78.475,True,-0.0485,0.0875,-0.2239,-0.3114,decreasing,0.007575351547239206,-0.2169,-0.012348,SPEI Drying
4161,Jamni,99,25.125,78.625,True,-0.0177,0.0638,-0.1228,-0.1866,no trend,0.07079950853282857,-0.1469,-0.008434,SPEI Stable
4162,Jamni,99,24.675,78.775,True,-0.065,0.191,-0.3953,-0.5863,decreasing,0.0004409976272403693,-0.2853,-0.017015,SPEI Drying
4163,Jamni,99,24.525,78.725,True,-0.0732,0.1509,-0.3623,-0.5132,decreasing,0.0016498805375433356,-0.2555,-0.01529,SPEI Drying
4164,Sajnam,99,24.725,78.625,True,-0.0651,0.1401,-0.3299,-0.47,decreasing,0.0009141234543050825,-0.2692,-0.014558,SPEI Drying
4165,Jamni,99,24.825,78.775,True,-0.046,0.0967,-0.2302,-0.327,decreasing,0.008772458897707391,-0.2129,-0.011617,SPEI Drying
4166,Jamni,99,24.975,78.675,True,-0.0463,0.143,-0.2905,-0.4335,decreasing,0.0018884793193247873,-0.2523,-0.013136,SPEI Drying
4167,Narain,99,24.425,78.325,True,-0.108,-0.012,-0.2318,-0.2197,no trend,0.06199593189827901,-0.1517,-0.008677,SPEI Stable
4168,Jamni,99,25.025,78.625,True,-0.0071,0.0868,-0.1282,-0.215,decreasing,0.023005549011194892,-0.1847,-0.01009,SPEI Drying
4169,Jamni,99,25.075,78.675,True,-0.0103,0.075,-0.1204,-0.1954,decreasing,0.04820863501536232,-0.1606,-0.009259,SPEI Drying
4171,Bina,99,23.825,78.275,True,-0.0378,-0.0621,-0.0064,0.0558,no trend,0.9841594261303772,-0.002,-0.000159,SPEI Stable
4172,Bina,99,23.575,78.325,True,-0.0348,-0.0644,0.0034,0.0678,no trend,0.7810405515546475,-0.0229,-0.001646,SPEI Stable
4173,Kevtan,99,23.925,78.025,True,-0.0473,-0.082,-0.0026,0.0793,no trend,0.9130439733339297,-0.0093,-0.000354,SPEI Stable
4174,Bina,99,24.075,78.175,True,-0.0975,-0.1344,-0.0499,0.0845,no trend,0.827117687577857,0.0181,0.000917,SPEI Stable
4175,Betwa,99,24.075,78.025,True,-0.0839,-0.1081,-0.0527,0.0554,no trend,0.9367000897482891,0.0068,0.000216,SPEI Stable
4176,Betwa,99,24.125,78.025,True,-0.093,-0.1104,-0.0705,0.0398,no trend,0.9762410903191197,0.0028,0.000114,SPEI Stable
4177,Betwa,99,24.275,78.075,True,-0.0887,-0.0801,-0.0998,-0.0197,no trend,0.7059983246415333,-0.031,-0.001801,SPEI Stable
4178,Kethan,99,24.275,77.925,True,-0.0861,-0.1095,-0.0559,0.0536,no trend,0.8973146218766033,0.0109,0.000516,SPEI Stable
4179,Betwa,99,24.375,78.175,True,-0.1254,-0.1036,-0.1534,-0.0497,no trend,0.4933559583597926,-0.0559,-0.003294,SPEI Stable
4180,Naren,99,24.025,77.975,True,-0.1051,-0.1162,-0.0907,0.0255,no trend,0.8973146218766033,0.0109,0.000566,SPEI Stable
4181,Betwa,99,23.925,77.975,True,-0.0309,-0.066,0.0145,0.0805,no trend,0.8894646599057274,0.0117,0.00071,SPEI Stable
4182,Betwa,99,24.425,78.225,True,-0.1002,-0.0419,-0.1754,-0.1335,no trend,0.21099478056058008,-0.1018,-0.005788,SPEI Stable
4183,Betwa,99,24.425,78.225,True,-0.1002,-0.0419,-0.1754,-0.1335,no trend,0.21099478056058008,-0.1018,-0.005788,SPEI Stable
4184,Narain,99,24.225,78.375,True,-0.1105,-0.0181,-0.2297,-0.2116,no trend,0.08959056933778209,-0.138,-0.007675,SPEI Stable
4185,Betwa,99,24.475,78.275,True,-0.0857,-0.0204,-0.17,-0.1496,no trend,0.1500223115066952,-0.1171,-0.006652,SPEI Stable
4186,Sanr,99,24.375,78.375,True,-0.1383,-0.0444,-0.2595,-0.2151,no trend,0.0788965087955773,-0.1429,-0.008141,SPEI Stable
4187,Betwa,99,24.575,78.175,True,-0.0327,0.0337,-0.1184,-0.1521,no trend,0.1900611318167158,-0.1066,-0.00595,SPEI Stable
4188,Urvashi,99,24.575,77.925,True,-0.0031,-0.0133,0.0101,0.0233,no trend,0.8581805908972016,-0.0149,-0.000748,SPEI Stable
4189,Urvashi,99,24.725,77.975,True,0.0394,0.0517,0.0237,-0.028,no trend,0.5647631724211553,-0.0471,-0.002556,SPEI Stable
4190,Betwa,99,23.075,77.575,True,-0.0387,0.0545,-0.1589,-0.2133,no trend,0.2146399323202448,-0.101,-0.006081,SPEI Stable
4191,Ajmar,99,23.175,77.425,True,0.0062,0.1326,-0.1569,-0.2895,no trend,0.438737876982112,-0.0632,-0.004519,SPEI Stable
4192,Halali,99,23.475,77.625,True,-0.0374,-0.0894,0.0298,0.1192,no trend,0.6694724367031308,0.035,0.002186,SPEI Stable
4194,Betwa,99,23.325,77.675,True,-0.015,-0.0014,-0.0325,-0.0311,no trend,0.7963229756501722,-0.0213,-0.001091,SPEI Stable
4195,Betwa,99,23.575,77.825,True,0.0379,0.0091,0.075,0.066,no trend,0.7963229756501722,-0.0213,-0.001305,SPEI Stable
4196,Betwa,99,23.525,77.925,True,0.0368,0.0001,0.0841,0.0841,no trend,0.8116839148720996,-0.0197,-0.001134,SPEI Stable
4197,Betwa,99,23.725,77.825,True,0.0111,-0.0173,0.0476,0.0649,no trend,0.9525032428084219,-0.0052,-0.000305,SPEI Stable
4198,Baen,99,23.725,77.625,True,-0.0437,-0.0884,0.014,0.1024,no trend,0.647919795360359,0.0374,0.00246,SPEI Stable
4199,Sagar,99,23.875,77.725,True,-0.0703,-0.1274,0.0034,0.1308,no trend,0.5059696473025264,0.0543,0.003119,SPEI Stable
4200,Betwa,99,23.825,77.875,True,-0.0505,-0.0647,-0.0322,0.0325,no trend,0.7133888312424626,-0.0302,-0.002124,SPEI Stable
4202,Jalkur,99,30.475,78.425,True,-0.4381,-0.2997,-0.6168,-0.3171,decreasing,0.023610104895327444,-0.1839,-0.008639,SPEI Drying
4203,Bhagirathi,99,30.425,78.425,True,-0.3747,-0.2568,-0.527,-0.2702,no trend,0.09535947867360162,-0.1356,-0.006765,SPEI Stable
4204,Bhillangana,99,30.375,78.575,True,-0.3819,-0.3396,-0.4365,-0.0969,no trend,0.20383922113299047,-0.1034,-0.00568,SPEI Stable
4205,Bhagirathi,99,30.275,78.525,True,-0.3038,-0.2203,-0.4116,-0.1914,no trend,0.12387138171204959,-0.1252,-0.007937,SPEI Stable
4206,Lastar,99,30.375,78.975,True,-0.0646,-0.1263,0.0149,0.1412,no trend,0.8503922744984573,0.0157,0.001118,SPEI Stable
4207,Bal Ganga,99,30.525,78.625,True,-0.3575,-0.2168,-0.539,-0.3222,decreasing,0.004118003438874807,-0.233,-0.012154,SPEI Drying
4208,Mandakini,99,30.575,79.075,True,0.1961,0.2603,0.1133,-0.147,no trend,0.842618527640413,0.0165,0.000951,SPEI Stable
4209,Bhillangana,99,30.525,78.775,True,-0.3515,-0.3092,-0.4061,-0.0968,no trend,0.08060304709969723,-0.1421,-0.007268,SPEI Stable
4210,Mandakini,99,30.425,79.075,True,0.0832,0.073,0.0964,0.0234,no trend,0.7357197884219144,0.0278,0.001601,SPEI Stable
4211,Mandakini,99,30.325,78.975,True,-0.1126,-0.1702,-0.0382,0.1319,no trend,0.7658422334580033,-0.0245,-0.00153,SPEI Stable
4212,Alaknanda,2,30.225,78.775,True,-0.3006,-0.2952,-0.3075,-0.0123,no trend,0.1338694227851347,-0.1219,-0.007242,SPEI Stable
4213,Nayar,99,29.975,78.625,True,-0.3583,-0.1301,-0.6526,-0.5224,decreasing,9.963220844988463e-05,-0.3159,-0.019108,SPEI Drying
4214,Ganga,1,30.125,78.575,True,-0.3357,-0.2329,-0.4684,-0.2355,decreasing,0.013817991330473012,-0.2,-0.011447,SPEI Drying
4215,Ganga,1,30.075,78.475,True,-0.3265,-0.2088,-0.4783,-0.2695,decreasing,0.028240844233809348,-0.1783,-0.01017,SPEI Drying
4216,Pashchimi Nayar,99,30.025,78.825,True,-0.3181,-0.2197,-0.4452,-0.2255,decreasing,0.0039905810121358964,-0.2338,-0.015161,SPEI Drying
4217,Purvi Nayar,99,29.875,78.875,True,-0.3746,-0.0718,-0.7654,-0.6935,decreasing,7.42483809990091e-08,-0.4366,-0.024683,SPEI Drying
4218,Hiyuni,2,30.125,78.375,True,-0.298,-0.1783,-0.4525,-0.2742,no trend,0.08590320114263394,-0.1396,-0.007916,SPEI Stable
4219,Ganga,1,30.125,78.375,True,-0.298,-0.1783,-0.4525,-0.2742,no trend,0.08590320114263394,-0.1396,-0.007916,SPEI Stable
4220,Alaknanda,2,30.275,79.275,True,0.0195,0.022,0.0164,-0.0056,no trend,0.9209218347701116,0.0085,0.000394,SPEI Stable
4221,Alaknanda,2,30.275,79.075,True,-0.0774,-0.0846,-0.0681,0.0165,no trend,0.4505660066901904,-0.0616,-0.003605,SPEI Stable
4222,Madhmaheshwar Ganga,99,30.575,79.125,True,0.1955,0.2699,0.0994,-0.1704,no trend,0.9051746472382802,0.0101,0.00057,SPEI Stable
4223,Jadh Ganga,99,31.175,79.075,True,0.2296,0.5223,-0.1481,-0.6705,decreasing,0.000493116091741852,-0.2829,-0.018031,SPEI Drying
4224,Jadhang,99,31.225,79.075,True,0.138,0.4091,-0.2119,-0.621,decreasing,0.001952887995422481,-0.2515,-0.01535,SPEI Drying
4226,Mana,99,31.125,79.175,True,0.2667,0.5484,-0.0968,-0.6452,decreasing,0.0007112755494909084,-0.2748,-0.018655,SPEI Drying
4227,Jadh Ganga,99,31.125,79.075,True,0.2513,0.5083,-0.0802,-0.5885,decreasing,0.001439306397169604,-0.2588,-0.015947,SPEI Drying
4228,Bhagirathi,99,30.975,78.975,True,0.1476,0.3347,-0.0937,-0.4284,decreasing,0.00852032399393532,-0.2137,-0.012641,SPEI Drying
4229,Jadh Ganga,99,31.125,79.025,True,-inf,0.3967,,,decreasing,0.007802342536259443,-0.2161,-0.011858,SPEI Drying
4230,Jadh Ganga,99,31.125,78.975,True,0.1174,0.366,-0.2034,-0.5694,decreasing,0.0020193078379675544,-0.2507,-0.015497,SPEI Drying
4231,Jadh Ganga,99,31.075,78.925,True,0.0961,0.2954,-0.1611,-0.4565,decreasing,0.011684771016124973,-0.2048,-0.012818,SPEI Drying
4232,Yamuna,2,25.325,81.475,True,-inf,0.543,,,decreasing,0.029699886817119436,-0.1767,-0.012308,SPEI Drying
4233,Dhauli Ganga,99,30.775,79.825,True,0.3157,0.5205,0.0514,-0.469,decreasing,0.04085332871514358,-0.1662,-0.010031,SPEI Drying
4234,Girthi Ganga,99,30.725,79.975,True,0.2915,0.4216,0.1236,-0.298,no trend,0.06062067143372318,-0.1525,-0.008986,SPEI Stable
4235,Dhauli Ganga,99,30.575,79.775,True,0.2409,0.3415,0.111,-0.2305,no trend,0.3558846702088707,-0.0753,-0.004513,SPEI Stable
4236,Rishi Ganga,99,30.475,79.775,True,0.2339,0.2297,0.2393,0.0097,no trend,0.5647631724211553,0.0471,0.00277,SPEI Stable
4237,Dhauli Ganga,99,30.525,79.625,True,0.2619,0.4147,0.0648,-0.3499,no trend,0.7432144452145957,-0.027,-0.001798,SPEI Stable
4238,Alaknanda,99,30.725,79.525,True,0.2608,0.5341,-0.0918,-0.6258,decreasing,0.020719806326624512,-0.1879,-0.011206,SPEI Drying
4239,Birahi Ganga,99,30.375,79.425,True,0.1141,0.1228,0.1027,-0.0201,no trend,0.5714931653398074,0.0463,0.003566,SPEI Stable
