seg_id,early_mean,late_mean,abs_change_m3s,pct_change,river_name,tier,updated_tier,long_term_mean
4428,12.073044733087121,6.808414912768818,-5.264629820318303,-43.606479862450726,Rapti,2,2,9.778285887734741
3993,110.21605572708333,62.22539269086021,-47.99066303622312,-43.542352082583555,Sai,3,3,89.26384223122066
4415,24.621563393655304,13.968372581182797,-10.653190812472507,-43.26772691947626,Rapti,2,2,19.97850284706573
3994,18.6684570550947,10.609807077956988,-8.05864997713771,-43.167198838955315,Kadhu,5,5,15.15072081056338
3805,2.802527700780303,1.5980703246370969,-1.2044573761432062,-42.977536878863006,Kali,3,3,2.2761005834448356
3281,4.941058987642045,2.82203205483871,-2.1190269328033353,-42.88608855112191,Yamuna,1,1,4.020057607805165
3977,38.332107093200754,21.957943768548386,-16.37416332465237,-42.71657512810396,Sai,3,3,31.17908987734742
3980,5.089464917147728,2.91890057905914,-2.170564338088588,-42.64818352073503,Kadhu,5,5,4.141441269659625
4795,7.324233085672349,4.2126711845430105,-3.1115619011293383,-42.4831086713525,Mahakali,2,2,5.963142402230047
3802,7.515717481289772,4.34450275311828,-3.171214728171492,-42.19443767100303,Ganga,1,1,6.130382831068076
3536,1.5536702707651515,0.8997914497311827,-0.6538788210339688,-42.08607407490307,Karwan,4,4,1.2676088839788733
4800,9.975440629772727,5.789967550672042,-4.185473079100685,-41.95777644757577,Mohana,4,4,8.147256315669013
4799,6.9199679785227275,4.020749884462366,-2.8992180940603616,-41.89640910273816,Mohana,4,4,5.653549542394367
4787,4.898811968935606,2.8466581034139784,-2.0521538655216274,-41.89084779197008,Surna,5,5,4.001336335481221
4789,11.74374508639962,6.854556073655914,-4.8891890127437065,-41.63228149771281,Surna,5,5,9.60581579165493
3956,130.72340722140152,76.61065000806451,-54.112757213337005,-41.39484914257795,Sai,3,3,107.09921269835681
3884,16.306156520056817,9.60220950295699,-6.703947017099827,-41.11298090910553,Dhela,5,5,13.369526920657279
3813,30.333601583617423,17.868398670967743,-12.46520291264968,-41.093712127418094,Sai,3,3,24.888880846713615
4788,5.366092677962121,3.1619458437096775,-2.2041468342524437,-41.07545222438297,Surna,5,5,4.402420087253521
3981,5.80171961899053,3.4190825853225806,-2.3826370336679497,-41.06777283529803,Sai,3,3,4.759915889565728
4719,4.183372317426136,2.469083293924731,-1.7142890235014052,-40.978638605997645,Ghaghara,1,1,3.4358236440258216
4119,2.7798865664337122,1.6433644373118281,-1.136522129121884,-40.883759173667165,Orai,5,5,2.2818598411502347
3814,2.8492331145265153,1.6851176947043012,-1.1641154198222141,-40.85714903028096,Ganga,1,1,2.3412719621948357
3381,42.17114592878788,25.006946811290323,-17.164199117497557,-40.70128695692027,Pahuj,4,4,34.64177576737089
4423,28.537151667727272,16.98066820268817,-11.5564834650391,-40.496275169986056,Ghaghi,5,5,23.49635492300469
4005,15.482933642689394,9.239878918817205,-6.24305472387219,-40.32216935076761,Tamasa,3,3,12.754661771126761
4657,15.866612930416668,9.576429366908602,-6.290183563508066,-39.64414832008435,Ghaghara,1,1,13.114006370528168
4763,4.716348280375,2.8467593017473116,-1.869588978627688,-39.64060471121602,Sarju,3,3,3.901484470762911
3537,7.14001260874053,4.317709309650537,-2.8223032990899926,-39.52798760656301,Karwan,4,4,5.906119957089201
3548,12.167906216590909,7.373490167526882,-4.7944160490640275,-39.40214498470455,Kali,3,3,10.07387315753521
4782,34.886855182727274,21.173928491666665,-13.71292669106061,-39.30685818264862,Mohana,4,4,28.897295370539908
3545,7.547507949575757,4.5932922698387095,-2.9542156797370476,-39.14160408275029,Kali,3,3,6.258123206384976
4001,30.542630119867425,18.62125865860215,-11.921371461265274,-39.03190856346925,Gomti,2,2,25.345852470657274
4447,10.210494154318182,6.23732696922043,-3.9731671850977524,-38.91258469030547,Rohini,3,3,8.478071887265259
4784,46.3840441394697,28.41901830376344,-17.96502583570626,-38.73104678343308,Mohana,4,4,38.53631532206573
4004,9.868232408255682,6.067544894247312,-3.800687514008371,-38.51436971456759,Tamasa,3,3,8.207599196302816
3987,8.104144224753787,4.988898274193549,-3.1152459505602383,-38.440159308182636,Sai,3,3,6.746883204225353
3551,1.971731426407197,1.2142521438172045,-0.7574792825899925,-38.41696046658029,Hindon,3,3,1.641614083157277
4779,11.187815242045454,6.957473954032258,-4.2303412880131965,-37.8120410150764,Mohana,4,4,9.338894088732394
4796,5.505018704162879,3.4402207434946237,-2.064797960668255,-37.507555771006935,Sharda,2,2,4.601534112758216
3260,1.3797260592064393,0.8645785611021506,-0.5151474981042887,-37.336940522858576,Yamuna,1,1,1.156249513697183
3375,28.349182405189396,17.77148013817204,-10.577702267017354,-37.3121951660979,Pahuj,4,4,23.708332013849766
4000,24.61499976435606,15.453893309408603,-9.161106454947458,-37.21757685414756,Gomti,2,2,20.6218797834507
3483,20.24605095746212,12.724001731989247,-7.522049225472873,-37.15316750549054,Rihand,3,3,16.957603782629107
3316,8.487319888176136,5.361243447204301,-3.1260764409718353,-36.83231552668161,Shallu,5,5,7.118451696514084
3843,3.8190212244185604,2.4136909408602154,-1.405330283558345,-36.79817945427376,Khaimua,5,5,3.203613933286385
